Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021::nucleotide-excision repair (GO:0006289),-0.6228851663590244,-2.766457690045149,0.0,0.0,0.0,54/89,20.81%,RFC2;RPA3;RFC1;HUS1;HUS1B;LIG3;RPA4;LIG4;XRCC1;RPA1;FAN1;POLL;UBA52;ERCC4;ERCC5;SLX4;UBC;POLK;CHD1L;RPA2;LIG1;OGG1;GTF2H3;ERCC8;GTF2H1;POLR2C;GTF2H2C;UVSSA;POLR2B;PNKP;XPA;ERCC3;RFC4;ZNF830;XPC;RFC5;MNAT1;GPS1;GTF2H5;RFC3;ISY1;PPIE;DDB2;MMS19;USP45;RNF111;SLC30A9;CETN2;GTF2H2;COPS7B;PCNA;TCEA1;CUL4B;COPS8
prerank,GO_Biological_Process_2021::mitochondrial translation (GO:0032543),-0.5983159699488307,-2.734633374372425,0.0,0.0,0.0,48/102,14.29%,EARS2;TSFM;MTIF2;GFM2;MRPS2;ERAL1;MRPL2;MRPS9;MRPS5;MRPS17;PTCD3;MRPS10;MRPL35;MRPL3;MRRF;MRPL30;GFM1;MRPS12;MRPL24;MRPL19;MRPL49;MRPS11;MRPL4;MRPL48;MRPL45;MRPL13;MRPL1;MRPL36;MRPS27;MRPS18A;MRPL46;MRPL15;LARS2;MRPL39;MRPL22;MRPL37;MRPL53;MTRF1;MRPS14;MRPS23;MRPS28;MRPS26;MRPS22;MRPL44;MRPL10;MRPS31;MTRF1L;NOA1
prerank,GO_Biological_Process_2021::base-excision repair (GO:0006284),-0.7072162729566399,-2.7211589111540135,0.0,0.0,0.0,27/40,14.74%,RFC2;RPA3;RFC1;LIG3;XRCC1;RPA1;POLL;MUTYH;APEX2;ERCC5;WRN;RPA2;LIG1;OGG1;SMUG1;PNKP;XPA;RFC4;NTHL1;PRMT6;TDG;RFC5;RFC3;FEN1;POLG;MBD4;MPG
prerank,"GO_Biological_Process_2021::base-excision repair, gap-filling (GO:0006287)",-0.7962534606931903,-2.7174183448147233,0.0,0.0,0.0,22/27,14.74%,RFC2;RPA3;RFC1;LIG3;XRCC1;RPA1;POLL;MUTYH;RPA2;LIG1;OGG1;SMUG1;PNKP;RFC4;NTHL1;TDG;RFC5;RFC3;FEN1;POLG;MBD4;MPG
prerank,GO_Biological_Process_2021::DNA integrity checkpoint signaling (GO:0031570),-0.7531768060832994,-2.6996700656190495,0.0,0.0,0.0,20/33,13.03%,RAD9B;HUS1;HUS1B;RPA4;RAD1;RAD17;RAD9A;INTS7;RHNO1;TP53BP1;DOT1L;HINFP;TIPIN;DONSON;CDC45;CEP63;NBN;CLSPN;ATRIP;SETMAR
prerank,GO_Biological_Process_2021::DNA replication-independent nucleosome assembly (GO:0006336),-0.755850751809357,-2.691651652489327,0.0,0.0,0.0,23/33,13.94%,CENPN;CENPK;CENPH;CENPQ;CENPP;CENPL;CENPI;CENPT;CENPO;OIP5;CENPU;CENPW;CENPC;MIS18A;HJURP;MIS18BP1;IPO4;ATRX;ITGB3BP;CENPM;CENPA;UBN1;ASF1B
prerank,GO_Biological_Process_2021::CENP-A containing nucleosome assembly (GO:0034080),-0.809656226873401,-2.666512882257999,0.0,0.0,0.0,18/25,8.62%,CENPN;CENPK;CENPH;CENPQ;CENPP;CENPL;CENPI;CENPT;CENPO;OIP5;CENPU;CENPW;CENPC;MIS18A;HJURP;MIS18BP1;ITGB3BP;CENPM
prerank,GO_Biological_Process_2021::CENP-A containing chromatin organization (GO:0061641),-0.809656226873401,-2.666512882257999,0.0,0.0,0.0,18/25,8.62%,CENPN;CENPK;CENPH;CENPQ;CENPP;CENPL;CENPI;CENPT;CENPO;OIP5;CENPU;CENPW;CENPC;MIS18A;HJURP;MIS18BP1;ITGB3BP;CENPM
prerank,GO_Biological_Process_2021::ncRNA metabolic process (GO:0034660),-0.7354705045638951,-2.6635356681037035,0.0,0.0,0.0,21/32,12.97%,MOV10L1;MAEL;TDRD9;TDRD1;TDRD12;HENMT1;TDRKH;BCDIN3D;PIWIL2;PLD6;ZCCHC8;EXD1;TARBP2;XPO5;PIWIL4;PARN;DGCR8;KHSRP;FKBP6;NIFK;DROSHA
prerank,GO_Biological_Process_2021::cilium organization (GO:0044782),-0.5308844814778843,-2.6610786694792363,0.0,0.0,0.0,94/205,12.84%,DNAH5;CFAP70;CFAP43;DNAI2;DNAAF1;ROPN1;CFAP44;CFAP54;CCDC65;CFAP61;TTC29;MAK;SPAG16;CCDC113;TEKT4;WDPCP;ARMC2;CCDC96;KIF27;RTTN;CFAP221;ROPN1B;TMEM17;ARL6;INTU;B9D2;MNS1;KIF3B;LZTFL1;HYLS1;TCTN1;KIAA0586;IFT81;CEP41;CFAP126;BBS7;MKS1;KIF24;TMEM237;CCDC28B;CEP164;TTC8;B9D1;TTBK2;TCTN3;IFT46;FUZ;CC2D2A;ARL13B;CEP83;BBS2;TEKT1;GALNT11;IFT43;RPGR;TMEM231;IFT52;STK36;MARK4;CEP131;CEP290;TEKT2;WDR19;CENPJ;CEP89;KIF3A;CEP162;BBIP1;TCTN2;AHI1;CLUAP1;CCNO;CCP110;IFT88;PTPN23;TMEM138;FAM149B1;CDC14A;ODF2;BBS5;POC1B;IFT74;IQCB1;TMEM216;TEKT3;IQCG;CEP250;IFT20;HSPB11;INPP5E;RAB23;PCM1;SCLT1;TMEM67
prerank,"GO_Biological_Process_2021::nucleotide-excision repair, DNA incision (GO:0033683)",-0.7381402975534168,-2.658951678783037,0.0,0.0,0.0,22/30,11.98%,RFC2;RPA3;RFC1;RPA1;FAN1;UBA52;ERCC4;ERCC5;UBC;POLK;CHD1L;RPA2;OGG1;GTF2H3;GTF2H1;XPA;ERCC3;RFC4;NTHL1;RFC5;GTF2H5;RFC3
prerank,GO_Biological_Process_2021::chromatin remodeling at centromere (GO:0031055),-0.7895269813593123,-2.6537171161887203,0.0,0.0,0.0,18/27,8.62%,CENPN;CENPK;CENPH;CENPQ;CENPP;CENPL;CENPI;CENPT;CENPO;OIP5;CENPU;CENPW;CENPC;MIS18A;HJURP;MIS18BP1;ITGB3BP;CENPM
prerank,GO_Biological_Process_2021::DNA duplex unwinding (GO:0032508),-0.6753555345058453,-2.6516708910971576,0.0,0.0,0.0,32/44,20.27%,MCMDC2;RPA1;MCM2;RAD50;UBA52;RECQL5;UBC;MCM9;WRN;CHD1L;POT1;GTF2H3;GTF2H1;ASCC3;MCM4;MCM6;XPA;MCM7;ERCC3;BLM;NBN;XPC;PIF1;GTF2H5;DDB2;RECQL;DHX9;CETN2;GTF2H2;SUPV3L1;HMGA1;CUL4B
prerank,GO_Biological_Process_2021::telomere maintenance (GO:0000723),-0.6938508041171758,-2.6471835957770957,0.0,0.0,0.0,24/41,12.42%,RPA3;HUS1;HUS1B;RAD51D;RPA1;DCLRE1B;RAD50;ERCC4;WRN;RPA2;RIF1;POT1;SMC6;XRCC3;SMC5;XRCC5;TEN1;TERF2;BLM;NBN;ZSCAN4;SLX1A;ZNF365;NSMCE2
prerank,GO_Biological_Process_2021::piRNA metabolic process (GO:0034587),-0.8463374507038964,-2.6410705559996073,0.0,0.0,0.0,15/18,11.97%,MOV10L1;MAEL;TDRD9;TDRD1;TDRD12;TEX15;HENMT1;TDRKH;PIWIL2;PLD6;EXD1;MYBL1;PIWIL4;GPAT2;FKBP6
prerank,GO_Biological_Process_2021::sister chromatid segregation (GO:0000819),-0.7435620469523122,-2.640258428968109,0.0,0.0,0.0,19/29,16.68%,CENPK;NCAPG2;NUSAP1;SMC4;KIF18B;KIF25;SPAG5;SMC1A;CHAMP1;ZW10;NDC80;KIF18A;DSN1;KNSTRN;TUBG2;INO80;KIFC1;WRAP73;TUBG1
prerank,GO_Biological_Process_2021::mitotic sister chromatid segregation (GO:0000070),-0.5950041542259533,-2.6366846225887826,0.0,0.0,0.0,46/92,13.61%,NCAPH;NCAPD2;NCAPG;CENPK;PRC1;NCAPG2;NUSAP1;SMC4;KIF18B;SMC2;PDS5A;NCAPH2;KIF25;TEX14;CDC23;CDCA5;PHF13;RRS1;NCAPD3;PDS5B;DLGAP5;SPAG5;KIF22;MCPH1;SMC1A;KMT5A;KIF2C;ZW10;NDC80;KIF18A;KIF14;PINX1;RAD21;DSN1;KNSTRN;DIS3L2;TUBG2;CENPE;BOD1;INO80;NIPBL;POGZ;AKAP8L;KIFC1;PHF8;SPDL1
prerank,GO_Biological_Process_2021::regulation of immune response (GO:0050776),0.7278802604471348,2.63596840449373,0.0,0.0,0.0,96/125,20.82%,TREML4;CD300E;PIANP;CD300LB;SPPL2A;GPR108;CD300LF;LILRA1;TREML1;NPDC1;CD300A;FCER1A;TREML2;PILRA;COLEC12;ULBP1;LILRB2;CD247;OSCAR;PTPN22;AMBP;CD8B;KIR3DL1;KIR2DL4;CD8A;CD1A;CD300LG;LAIR1;CLEC4G;NCR2;LILRB1;CD300C;SIGLEC7;RSAD2;CD1C;CD1D;CXCL13;CD1B;KLRD1;FGL1;KLRK1;NCR3;KLRB1;HERC5;IFITM1;TREM2;VCAM1;ULBP3;IRF4;HLA-DRA;FOXP3;CD160;ICAM3;SLAMF6;TYROBP;CD96;TIRAP;CSK;CD34;LAIR2;SH2D1A;MADCAM1;JAML;ICAM2;KLRF1;COL17A1;FCGR3B;PLA2G1B;CLEC2D;HCST;PILRB;IL4I1;SAMHD1;SPN;NCR1;ICAM5;PLSCR1;B2M;CD226;IRF7;FCGR2A;SPPL2B;SFTPD;ITGB7;RNF135;LRP8;CD200R1;MICB;IFNL1;MICA;CLEC2B;NCR3LG1;SIGLEC9;HLA-C;TRAF3;XIAP
