Gene_Symbol,Score
MMP25,0.7499217
BAMBI,0.7496235
ARHGAP29,0.74959713
UGT2B17,0.74959165
GINM1,0.74956167
SIGLEC7,0.7495606
RBP4,0.74946034
SURF1,0.74942476
MFSD7,0.74940306
EFNA5,0.7493394
DAB2,0.74929255
GATA6,0.7492853
ULBP2,0.7492406
CPQ,0.749135
MCFD2,0.74906933
JAG1,0.7489752
ZNFX1,0.74896276
CHRD,0.7488179
ADAMTS7,0.74873984
DOCK6,0.74867356
EFHD2,0.7483901
SPRR1B,0.74821407
CRIM1,0.7481708
S100A14,0.74815583
NR2F2,0.748108
ACKR4,0.7480501
EGR2,0.7480024
ALDH1A3,0.7478878
STX19,0.7478639
PNPLA6,0.7478472
SMTN,0.7478151
PLA2G2D,0.74779403
APOBEC3A,0.74777645
FKBP2,0.74774134
PSMA8,0.747683
ETV6,0.74768007
RAB3A,0.7476591
ACTR3,0.74761474
EOMES,0.7475339
SNX32,0.74753165
FST,0.7474364
DNAJB11,0.74740565
CTSV,0.7472583
CAPG,0.747253
CEBPE,0.7472394
SSR3,0.7470879
NEXN,0.7470271
IKBKE,0.7469801
MARCH1,0.7469753
PCYOX1,0.74694437
MEPE,0.746941
NLRP12,0.7469382
RASIP1,0.74688566
TCF21,0.74686927
PRG4,0.7467276
TNFAIP3,0.7466177
MYBPC2,0.746575
DDIT3,0.74657345
ALPL,0.7464587
PTRF,0.7463765
APOBEC4,0.74629605
CLEC1B,0.7462785
TEX35,0.7462684
NOD1,0.74621284
CMTM2,0.74620354
PAX6,0.7461268
UCP1,0.7460357
RGS5,0.74591327
OSTC,0.7458116
MT1M,0.7457799
FOXC2,0.74568105
SSR1,0.745424
FKBP15,0.7454117
CCDC115,0.74536085
CAPZA1,0.7453568
SFN,0.7453314
ID1,0.74528676
CTH,0.74520147
FTL,0.7451786
SDC3,0.7450478
PRELID3A,0.7450101
GNG12,0.7448874
CD302,0.7448384
ABHD5,0.7448108
THEMIS,0.7445904
ACTN4,0.7444881
WWTR1,0.7444723
SPCS3,0.74422634
OS9,0.74414515
DEPDC5,0.7441213
CRH,0.74410903
FAM129A,0.74403554
ASNA1,0.74397093
XG,0.7439457
ADCY4,0.7437212
SGIP1,0.7436221
ARNTL,0.74354374
FERMT2,0.7433979
LCP1,0.7433945
TIMP4,0.7433562
FOSL2,0.7433342
BCL11B,0.7433168
C19ORF38,0.74326473
C9ORF72,0.7430693
AP4M1,0.7429761
PLIN2,0.7429409
COA6,0.7428604
C1RL,0.7427289
GFI1,0.7426601
SERPINA5,0.742638
HSPB6,0.7423225
MSRA,0.74224293
GLI1,0.7422054
NDST2,0.74210346
SRM,0.74185675
CRTAP,0.74176764
CYSLTR2,0.74174917
SIRPA,0.7416715
PCK1,0.7416648
PLA2G15,0.7416556
KLRF1,0.74165326
S100A10,0.74164873
IL20RA,0.7415556
NPHS1,0.74148524
NDUFC2-KCTD14,0.7413308
RPN1,0.7412898
HLA-F,0.7412094
SLAMF6,0.7411912
GIMAP7,0.74111706
BRK1,0.7410429
RRAS2,0.7409734
MYH3,0.7409439
TRBC1,0.74092567
F11R,0.7409071
MR1,0.7406651
PSMB4,0.7405902
ESPN,0.74035263
DNMT3B,0.74027526
USF1,0.7402005
MAN1A1,0.74015486
AMPD1,0.7401306
SPCS2,0.7401105
PARD3,0.7401093
TRBC2,0.7400539
ENTPD8,0.74001884
HAND2,0.7400085
FBLIM1,0.73997617
PCOLCE2,0.73995405
DOK3,0.7398821
TIRAP,0.73984134
PMAIP1,0.7397338
GRN,0.739729
TWF2,0.73968375
TRIP10,0.7396207
KIAA1033,0.73961836
AP3B2,0.739576
METTL9,0.73951423
ADAMTS10,0.739423
FCAMR,0.73940337
COX7A2,0.73916864
MYO3B,0.7390383
PFKFB3,0.739032
KHDRBS2,0.7388615
SNX5,0.7388039
GRM1,0.73879826
ABI1,0.7387699
AKR7A3,0.7386209
AFAP1L1,0.7385332
FGF19,0.7384529
RHOD,0.7384426
TMEM176B,0.73843324
ASS1,0.7383567
NUDT4,0.73833495
TMEM176A,0.7383236
IDUA,0.7382807
AZIN2,0.738173
UGT2B10,0.73814857
CPPED1,0.7381193
CCL14,0.7380861
TMEM258,0.738068
ANGPTL5,0.73799616
GPR143,0.73777777
CYTL1,0.73777604
PARP14,0.73766166
GK,0.73760235
PLOD1,0.7374979
RGS7,0.73723614
COL13A1,0.73699206
C2ORF40,0.73691577
PDGFRL,0.7368842
SMCHD1,0.7368778
SERPIND1,0.73682755
ERP44,0.736698
GULP1,0.7366144
RHOQ,0.7365436
EXOC6,0.7364327
ACTR3B,0.73622626
C1ORF123,0.73620486
DCK,0.7359569
CMTM7,0.7357987
XPR1,0.73575926
EPSTI1,0.7357148
WASF2,0.7353816
PICALM,0.7353695
STARD3,0.7353094
PCDH17,0.7352952
CMTM1,0.7352329
RAB13,0.7350286
GPRIN3,0.73502207
ENTPD3,0.7349521
CTSW,0.7348971
TMEM220,0.7348599
LGALS9B,0.7347154
HAL,0.7345686
MAFK,0.73446935
EEA1,0.7343471
THEMIS2,0.7343247
HP,0.7343124
RPEL1,0.73430926
LRP3,0.7342421
ROBO2,0.7341771
ARPC2,0.73416966
NOXA1,0.7341597
RNASE4,0.73405623
MMRN1,0.73404723
HSPA12B,0.73401165
PIK3C2G,0.7338772
PLEC,0.73384315
THBS3,0.7337137
IRF5,0.73366344
CNST,0.7335157
CPNE8,0.7334525
MAFB,0.733311
RAB27A,0.7332776
TSPAN32,0.73326665
DEFB4A,0.7331423
RHEB,0.7331284
FGF18,0.73300755
NR5A2,0.7329762
RRAGB,0.7326592
AICDA,0.7326325
PER2,0.7325568
FOXO4,0.7325282
BATF2,0.7324635
DOCK1,0.73243487
RTP4,0.73238605
C4ORF32,0.7323843
ANXA1,0.73233783
AREG,0.7323246
PRICKLE1,0.7321375
GLIPR1,0.73204005
MYB,0.7320114
BCAM,0.73199147
SVEP1,0.73199135
ARHGAP25,0.7319605
RGS13,0.73178726
RASGEF1B,0.73169863
CNTFR,0.7316648
SAMHD1,0.7314592
TXN2,0.7314168
C1ORF21,0.7311752
BTNL8,0.73117
LMAN1,0.7310432
MYO1G,0.73097414
NUPR1,0.7307172
PKIB,0.73069
PODXL,0.7306813
HIGD1B,0.73059005
PDLIM5,0.7305482
EGR3,0.7305357
CBFA2T3,0.7304427
GP1BA,0.73036534
CMTM6,0.730351
OSBPL11,0.7302401
LRRC32,0.73018384
LAMP2,0.7300199
H3F3A,0.72989047
OLFM3,0.72975034
GYS1,0.72967523
ATP1B2,0.7296319
PANK1,0.72962177
SPPL2A,0.7295785
SLC25A25,0.7294967
CD55,0.7294848
CCRL2,0.729395
PML,0.729215
SOX7,0.7291347
ETS2,0.729133
GEM,0.7290833
NR4A2,0.72903425
NCOA2,0.72898567
SLC25A6,0.7289478
MYPN,0.7289018
GZMK,0.72887844
EIF4B,0.72881806
KDELR3,0.7284765
ESAM,0.7284125
EPN3,0.7281868
BMP2K,0.7280069
RIPK3,0.72795594
GZMH,0.7276827
RECK,0.7276605
AP1B1,0.7275777
IFIT5,0.72755134
PLCZ1,0.7275346
DDOST,0.727534
PTGFR,0.72750276
IL24,0.7274454
GLA,0.72726905
ENO4,0.7272409
COLGALT1,0.72707856
EVA1B,0.7270428
MLC1,0.7269582
ANXA4,0.7268057
MAP7D3,0.72647005
SOST,0.72639537
UGT2B28,0.7263724
FAM105A,0.7262641
MCEMP1,0.7262143
MAML1,0.7262106
CD83,0.726141
CDH17,0.7261159
MMP15,0.72610575
GSTM4,0.72605884
LMCD1,0.7260577
TMEM248,0.726035
PLBD2,0.7258721
NOSTRIN,0.72587043
ESPNL,0.7257508
WBP5,0.7256293
MXRA7,0.72560036
RSU1,0.72551167
COMMD8,0.72545135
IL16,0.72537243
ARHGAP18,0.7252994
TRIM25,0.72524345
NUMBL,0.7251935
ERN1,0.7251515
SLC25A5,0.7248762
LAMB4,0.72486377
CCL3L3,0.7247967
HBE1,0.7247236
CLEC12A,0.7246686
CYP26A1,0.7245857
MS4A3,0.7245278
P4HA3,0.72438824
IDNK,0.7242624
AMOT,0.7242299
STOM,0.7242246
FAM101B,0.72419894
NFATC1,0.7241718
REPS1,0.7241348
PADI4,0.72413313
HNRNPD,0.72410977
MPI,0.7240391
VDAC3,0.72396195
WIPF3,0.7235473
TCF3,0.7234205
PLS3,0.7233688
EIF4E2,0.7233363
JAM2,0.7233143
CCDC109B,0.72326785
DUSP11,0.72323495
ANTXR1,0.72323304
EXOC3L2,0.72317415
CLEC1A,0.7231711
ANXA2,0.7231053
COX8C,0.7230991
ATF6,0.7230918
GUCY1A3,0.7230145
SPARC,0.72288865
SLC25A24,0.7228735
RAB42,0.72284377
ENAM,0.72283965
SLC45A3,0.7228286
ATP6V0D1,0.7227413
MYLK,0.72267854
CD226,0.72259885
H2AFY,0.72255534
AGXT,0.7225174
EIF4E1B,0.72249895
C1ORF162,0.72229326
MICB,0.722185
ENAH,0.7221809
GFPT2,0.72216886
ADAM10,0.7220384
TUSC3,0.721998
MOXD1,0.721696
PID1,0.7216874
SEMA3A,0.7215419
GMPR,0.72146314
ACTN3,0.7214354
CH17-373J23.1,0.7214211
DMXL2,0.72139674
RBFOX3,0.72132725
ID4,0.72129303
CSPG4,0.7212724
IL12RB2,0.72123563
CYTH3,0.7211851
PDCD4,0.72118413
JUP,0.7210669
TP53INP1,0.7210455
UGT1A6,0.72098094
ADD1,0.7209598
PRX,0.7209445
EMB,0.72093225
RNF135,0.72090805
RARA-AS1,0.72078663
EIF4EBP1,0.7207268
BST2,0.72059673
SGCG,0.72039044
S100A11,0.7203391
ICAM3,0.72024596
CTNNAL1,0.7201263
ETFA,0.72007924
P3H4,0.7199558
NR5A1,0.7199508
ADGRE2,0.71982634
KLRG1,0.71982044
FLNB,0.7198017
AKAP12,0.71979827
KLF10,0.7197617
PROSC,0.71975243
C1QBP,0.7196866
AOC2,0.71960396
ALDH3B2,0.7195423
PTGIR,0.7195419
CTHRC1,0.719357
STK38L,0.7192864
AP2S1,0.7191764
ELMO1,0.71902347
BEST2,0.7190156
COL9A3,0.7187081
LINC00116,0.7185316
NEDD9,0.71850294
ATP6AP1,0.71846443
CYP27C1,0.7183747
AVP,0.71834195
MYL6B,0.7182636
PTPRZ1,0.71825826
SMS,0.71823305
ATP6V0A1,0.71821785
ADRBK2,0.71808374
CD82,0.7180485
ACTL7B,0.7179687
ARMCX1,0.71795225
RHOC,0.71792334
PTMA,0.71788037
SLAMF9,0.7178632
ASAH2,0.7178083
YWHAQ,0.7177887
GET4,0.7177874
PLEKHH2,0.7177261
CNRIP1,0.7176949
PAM,0.71765935
AKR1B10,0.7175364
FAM114A1,0.7174391
CAPZA2,0.7173861
ACOX2,0.7173342
DARS,0.7172737
PPP1R12A,0.7172506
MC4R,0.7172461
LRP2,0.7171569
CAPN6,0.7171199
ATP5I,0.71711427
SVIL,0.7171093
ITIH4,0.7170233
CLN5,0.7170208
DHRS2,0.71695006
UCN,0.7169494
NEAT1,0.71692896
TCF7L1,0.7168088
HBG2,0.7166689
CAST,0.71656066
BTN1A1,0.7164348
MIIP,0.7162389
GPR1,0.7162191
GCHFR,0.7158497
KCTD7,0.7157338
SYT1,0.71568525
FAM133B,0.7156593
TXNDC5,0.7156477
CCL24,0.7154609
IKZF1,0.7153694
IL34,0.71535367
NFE2L3,0.7153276
CD81,0.71530473
SMIM6,0.71520233
TNFAIP6,0.7150787
ITIH2,0.7150515
AFTPH,0.71503025
CLCN1,0.71498716
AMIGO2,0.7149774
WBP1L,0.71497095
NPC1,0.71496683
AMACR,0.7149619
GP5,0.71495473
SYNPO,0.71492016
TMEM126B,0.7147867
GGT1,0.71475375
AP1M2,0.7145707
AGRP,0.7145658
MADCAM1,0.7144944
BMP7,0.7144245
MOB3A,0.71433127
TNNT1,0.71426165
SLC43A1,0.7142508
MPC2,0.71419424
PPP1R3C,0.71416956
VPS36,0.71415097
GS1-600G8.5,0.71414775
SLCO1B1,0.7141329
HAS2,0.71411043
TXNDC12,0.7140951
VAV3,0.7137805
ALDH1A1,0.71363187
BLNK,0.71355903
PTPN5,0.71354777
TM2D2,0.713494
SRY,0.7134634
LILRA5,0.7134048
F13A1,0.7133044
ITIH3,0.71323895
P4HA1,0.7132379
TEX101,0.71319795
OTC,0.7131712
S100A9,0.71304977
RAB7B,0.7130248
PDIA4,0.71300095
OPTN,0.7129284
RAB31,0.71270114
COTL1,0.712557
SHANK3,0.7125393
COL8A2,0.7125328
RALA,0.71250546
PLN,0.7125037
PKN3,0.7124556
SNTB2,0.7123637
NME8,0.7122731
PRMT1,0.7122106
R3HDM4,0.7121941
UGT2B7,0.7121178
MAP2K3,0.712113
CDC42EP5,0.71205264
IL36RN,0.7119385
ATP6V0E2,0.711799
COX14,0.7116781
ADPGK,0.711641
SULT1B1,0.71162784
CHMP2B,0.7116143
TMEM91,0.71160626
SNX10,0.7115954
GSS,0.71157336
NFATC4,0.7115532
PLA2G2F,0.7115303
RORA,0.7115123
TMEM50A,0.71150935
SUMF1,0.7113822
ALOX12,0.71128064
FANCC,0.7111901
YBX3,0.7111003
FGD2,0.71108395
AZU1,0.7110522
TBX5,0.7109203
APOD,0.7108512
ULBP3,0.71083736
KALRN,0.7107894
SH3PXD2A,0.71073854
SORCS1,0.71072197
SMIM4,0.7105717
HIF3A,0.71055114
NME1-NME2,0.7105095
PFKL,0.7104513
HEBP1,0.71044767
FMO2,0.7103244
BORCS5,0.7103181
EPB41,0.7102965
CERS3,0.7101861
PLCB4,0.710147
EDEM1,0.71014655
PIAS3,0.70986986
CTSA,0.7098328
PRRX1,0.70963943
SAMD9,0.70963347
SLPI,0.7096314
S100A1,0.7095931
RGS18,0.7093902
COMMD1,0.7093453
ECM2,0.7093303
STXBP2,0.70931375
SNCAIP,0.70927656
CYP2C18,0.70927036
ITSN2,0.7092147
CREB3L3,0.70914555
ENPP7,0.7091404
PLA2G6,0.70907843
SLC3A1,0.70903575
ARHGEF12,0.7089121
INAFM1,0.7088217
PGM2,0.7086251
ACTL6B,0.7086085
ICAM2,0.708565
QARS,0.70845765
ALDOB,0.70844585
LGALS3BP,0.7082829
ACSL6,0.70811045
IL20RB,0.7080494
TBX3,0.70798033
GBGT1,0.707969
LILRB5,0.70795333
FAM131B,0.7079058
GPR137B,0.707822
TRIB1,0.7076446
BCAN,0.7074331
ADCYAP1,0.70740587
SPTAN1,0.7072417
VNN2,0.7071806
CLEC4A,0.70706147
BCO1,0.70699775
ZBTB12,0.70688206
RCN1,0.7067848
SLC16A8,0.7066162
PHB2,0.7064905
MSX2,0.70646137
STK10,0.7064096
TMOD3,0.7063732
REL,0.70632726
FOXA2,0.7063072
C1QTNF3,0.70621103
CLEC3B,0.7061341
CORO1C,0.7059578
CARD8,0.70590127
ZNF385A,0.7058357
PLXNA1,0.70573074
IL1R2,0.7057129
BAG2,0.7056366
PLCE1,0.7056198
SDS,0.70547014
ADAMTS12,0.70542395
ARHGEF17,0.705213
BEX4,0.705194
CHPT1,0.7050611
SNX6,0.70504224
ENTPD2,0.70501137
NLRP4,0.7049809
ANXA11,0.7049605
MYL6,0.7049428
DIAPH1,0.70486134
ANO3,0.7048272
AP1G2,0.7048243
TNFRSF10D,0.70472896
MAN2B1,0.7047194
UPK1A,0.70466286
ALG10,0.7046256
CYP2S1,0.70458084
XPNPEP2,0.7045636
IFNL2,0.70450175
ASAH1,0.70449626
VIP,0.70427024
STX4,0.70415515
CALB2,0.7041125
HNRNPF,0.7040527
GLI2,0.70391285
CTSF,0.70385456
ATP1A4,0.70378655
PFKP,0.7037244
TM9SF3,0.7037202
BMPR1B,0.7036887
IFNL1,0.7035709
SEPT6,0.703558
IYD,0.70355153
IREB2,0.70351106
TIMMDC1,0.7034555
FDX1,0.70344746
MATN3,0.7034117
MARVELD2,0.7034093
TFAP2A,0.70330495
SPTB,0.70325744
SGCA,0.7031625
GIMAP1,0.70312923
CIDEC,0.7030986
AP5B1,0.70305884
LRP10,0.7029684
VAPB,0.7028912
FAM213A,0.7028235
COL4A3BP,0.7028154
SIDT2,0.70279366
EPS8L2,0.7027405
TOMM22,0.7027362
CCL23,0.7027091
DCC,0.70267254
SMAD1,0.7026042
NFKBIE,0.7025871
GPSM3,0.7025852
EWSR1,0.70251644
TBL1Y,0.7024003
TMEM233,0.7022924
COMMD7,0.7022692
FXYD1,0.7020836
TUBAL3,0.7020441
SLFN13,0.70187217
STATH,0.701826
CRLF2,0.7017827
ATP7B,0.7017603
NBL1,0.7017275
SNX1,0.7016207
SDCBP,0.70159984
CLIC2,0.7015529
PTRHD1,0.70151675
MYBPC1,0.7014204
MATK,0.7013972
PAK3,0.7013114
SLC9A3R2,0.7012929
B3GLCT,0.701238
USP30-AS1,0.70121473
TMEM147,0.70117325
C11ORF73,0.70111597
CEL,0.70111346
CLN8,0.7010656
RALB,0.7009392
PTGR1,0.70091116
ARHGAP9,0.70083797
C4ORF3,0.7007855
GALM,0.7007548
CTSH,0.70063454
IL32,0.70055485
CYBA,0.70053905
PIK3R6,0.7004972
TAB1,0.70044386
RNMT,0.7003416
AMN,0.7003196
AZIN1,0.7003144
ERV3-1,0.70025206
C16ORF72,0.70016795
PYCR1,0.70012003
S100B,0.6999959
NCEH1,0.6999399
CNPY3,0.6998498
SEPP1,0.69979423
VAPA,0.69979316
ROBO1,0.6997845
CHMP7,0.6997699
RHCE,0.6997133
HAO1,0.6996617
GPR108,0.69957787
MCTP1,0.69933563
RGS6,0.6993144
NEU4,0.6992008
FERMT3,0.69913787
CNPY4,0.6991364
TMEM70,0.699112
AXIN2,0.69905716
VIL1,0.69904554
PARP12,0.6990156
ARSB,0.6989863
HAP1,0.69892967
ARC,0.6989238
LAPTM4A,0.698893
C10ORF128,0.69881207
SPON1,0.69875634
MSX1,0.6987333
GLUL,0.69862247
TRIM5,0.69861406
SHC3,0.6985789
ZRSR2,0.6985737
PDCD6IP,0.69857323
MARCH2,0.6985127
SLC3A2,0.6984817
IGSF3,0.69843346
DDT,0.69826496
PAGE4,0.698214
MGAT1,0.6981149
MT2A,0.6981145
RTFDC1,0.69811386
SLC9A1,0.6980753
NFATC2,0.698073
SPOCK2,0.6980422
PDE6A,0.69803727
SPTBN2,0.69792664
KIAA0319,0.6976382
SOCS2,0.6975867
NLRP1,0.6973325
BTLA,0.69733125
SCGB3A2,0.6971563
SH2D3C,0.6971427
TP73,0.6970921
PAK6,0.6970442
CTBS,0.6969389
RAPGEF4,0.6968683
LUZP1,0.69682825
STK4,0.69672894
POTEF,0.6966949
CLDN7,0.69662136
VAT1,0.6966092
SLC24A4,0.6965498
MYL5,0.69653225
HEY1,0.69649804
FHL1,0.69648015
JAG2,0.6964405
USP15,0.69639325
SORBS2,0.6963335
PRDM16,0.6962612
ST8SIA1,0.6961311
SHE,0.6958559
KLF4,0.6958507
RAP2B,0.69572705
BEX5,0.6956974
UNC13D,0.6956779
DRD4,0.69567466
EXOC3L1,0.6956278
DYNC2H1,0.695608
NMRK2,0.6956033
IAPP,0.6955052
BCL3,0.6953955
PLXND1,0.6953529
MYL12B,0.69529754
TSPAN18,0.6952817
UBA7,0.6952475
DERL1,0.69522756
BMF,0.6952008
ARG2,0.69518125
MIOS,0.69513714
THPO,0.6950819
SLC2A14,0.69490635
NGB,0.694893
HPGD,0.6948663
COPZ2,0.69484293
CD177,0.6948374
HSD17B1,0.6946715
MYO5B,0.69466406
G3BP1,0.6944324
RBFOX2,0.6944079
LINC01503,0.6943754
ERG,0.6942419
VASH2,0.69406366
CHID1,0.6939491
RHOG,0.6939419
CTRL,0.6938434
PPA2,0.693822
EVPL,0.6938196
GADL1,0.69380695
ALAS2,0.6937345
PDLIM1,0.6936484
SLC27A3,0.6936119
RNFT1,0.6935991
IGF2BP2,0.69343334
AGAP2,0.69342315
CLN6,0.6933633
ANKRD44,0.69327176
ADGRA2,0.6932362
PLCD4,0.6932007
IFI6,0.69317436
YWHAH,0.693157
HOXB9,0.69314694
SLC16A3,0.6931142
SMPD3,0.6931104
TCF7L2,0.69301146
PGM1,0.69293743
DCTN2,0.6929355
ATP6V0E1,0.6929259
FOXJ1,0.6929258
PLCD3,0.6928643
ADGRL3,0.6928252
PPP1R15A,0.692802
DUSP6,0.6927472
CARD16,0.69268644
COMMD9,0.692679
FGD5-AS1,0.69259393
CLTCL1,0.6925873
PRCP,0.6925205
JDP2,0.6924542
WFS1,0.6923487
DNAJC3,0.6922938
VPS29,0.6922898
CLN3,0.6922782
NCAN,0.6921939
DENND1C,0.69217443
SERPINB3,0.69207597
AKR1C1,0.69197875
SMIM15,0.69196147
PNPLA5,0.6918978
COL27A1,0.69182146
BICC1,0.69179046
GBAS,0.69177043
DUX4,0.6914593
RNASE1,0.69144523
VASN,0.6913856
CISD3,0.69125336
PI3,0.69118565
FLOT2,0.691151
DAAM1,0.69114256
PRDX1,0.69111085
SUSD6,0.69110924
OXT,0.691098
PKP1,0.691094
LNP1,0.6910455
MMP21,0.6910124
CEBPD,0.6909666
IQGAP3,0.6909263
ADRBK1,0.69091177
LY75,0.6908997
NDUFAF6,0.69087744
ALDOC,0.69086295
LIMK2,0.69085306
MYF6,0.6907271
ASB10,0.69071573
HMGCLL1,0.69070375
ATP6V0B,0.69068325
RIN1,0.690601
ARPC1B,0.69052976
RNPEP,0.6905232
IL27RA,0.6905112
CBLB,0.69049865
POR,0.6904229
BCKDHB,0.69030565
SNTG2,0.6902554
GDF5,0.6901418
DUSP5,0.690105
SNX2,0.6899894
CRYM,0.68964887
FERMT1,0.68958026
TSPAN8,0.68940485
CPA1,0.68937206
ADAM12,0.68930733
PTPN1,0.6892765
SULT1E1,0.68908894
LIN28A,0.6889516
GBA,0.6888673
SALL4,0.6888586
SDF2L1,0.6888547
GPIHBP1,0.68885154
NPNT,0.68879503
GAL3ST4,0.6887528
SLAMF1,0.6886633
AHSP,0.68858296
PRDX3,0.6885778
RNF31,0.68853825
KYNU,0.6885312
MAFF,0.6884059
IDH3A,0.68827564
OLFML1,0.68824965
TRPC4,0.6881082
ZFYVE21,0.6881004
ZNF469,0.68779176
RNASE7,0.68776584
TAGAP,0.6877603
HELZ2,0.68767583
PKD2,0.6875175
CPLX1,0.6874884
HCAR3,0.6874665
UBD,0.68746275
CREB3L4,0.6874301
SLC7A8,0.68741506
RAB38,0.68741333
MAN1B1,0.6874033
LGALS2,0.6873732
TPH1,0.6873392
C20ORF27,0.6871785
RBMS1,0.68717533
TM2D1,0.68713146
RASGRP1,0.6869917
NAIP,0.686979
CTRB2,0.6869752
CRHR1,0.6869581
MSN,0.68694234
CHMP3,0.6868859
NTS,0.6868581
KCNN3,0.68676347
ZFP36,0.6866636
FMN1,0.68662566
RAPH1,0.6865487
RENBP,0.6865238
FUCA1,0.6864942
DSE,0.6864772
OSTM1,0.68638116
TM4SF1,0.6862442
LGALS9C,0.68623424
PAPPA2,0.686215
PGM5,0.68617624
SLIT2,0.686067
VPS37D,0.6859742
CDS1,0.68597275
RASD2,0.6859337
CYP27B1,0.68592656
VIT,0.685874
STEAP3,0.68576723
FGF5,0.6857387
MLEC,0.6856643
RSPH14,0.68565947
RDX,0.6855947
EFNA3,0.68554103
UFD1L,0.6855273
P2RY11,0.68545854
LDLR,0.685433
ACBD3,0.6854149
SMIM10,0.68538797
VMA21,0.68522626
YIPF7,0.6852096
PRDX2,0.685128
RORB,0.6850777
P2RY13,0.68495804
PADI3,0.6848817
TLX2,0.68484414
DTNBP1,0.6847792
ANGPTL4,0.6846969
AQP1,0.6846784
CELF1,0.68465924
PPM1F,0.6846448
ITGBL1,0.68459827
HSPH1,0.68458784
COX8A,0.6845346
SMAD9,0.68451244
DNAJC5,0.6844908
CBFB,0.68445075
ABI2,0.6843566
PRSS3,0.6843535
DEFB1,0.6842644
UBE2QL1,0.68426096
TAC1,0.6842338
SMIM3,0.6841293
LTBP3,0.6840533
FAM129B,0.6840169
EGR4,0.68401676
COL17A1,0.6840086
HMHA1,0.6840023
SERPINB10,0.68399894
TCTEX1D1,0.6838695
SNX9,0.68384075
ALDH16A1,0.6837743
EDC4,0.6837524
SAT1,0.68371874
MAP3K3,0.68367934
PRKAG3,0.68360025
SH3KBP1,0.68358475
APOBEC3H,0.6835718
ADCY6,0.683499
DAZL,0.6833358
SLC6A6,0.68332815
MBD3L1,0.6832936
EIF1B,0.6831568
TIMP2,0.68309027
TNFRSF13B,0.6830052
LPAR6,0.6828791
SEC31A,0.6828406
RRAGA,0.6828295
HAPLN1,0.6827054
GSC,0.68262017
PABPC4L,0.68254507
GAPLINC,0.6824999
GALNS,0.6824677
LRCH1,0.68239063
TMPRSS15,0.68234503
RAB1B,0.6823107
PRODH,0.68221986
OLIG3,0.6822134
LCT,0.6821725
GLUD2,0.6821723
DRAM1,0.68207276
ACKR2,0.68203795
AP1S1,0.68201673
HES4,0.6820154
DUSP23,0.6820115
CYP2D6,0.6819271
PRDM14,0.6818926
RNASET2,0.68184566
LIMS1,0.6817915
SEC63,0.68175495
SNX27,0.68154615
SUGCT,0.68152523
CELA1,0.6814593
SLC35F6,0.68139565
PSTPIP2,0.681389
SUCO,0.681311
TCF12,0.68128204
P3H3,0.68124104
FZD4,0.6811842
MYO1A,0.6810669
GPCPD1,0.68103933
ABCC6,0.6809815
IL1RL2,0.68089324
ARL6IP4,0.68084806
GSDMD,0.68084013
SPCS1,0.6808234
FLII,0.6807887
MT1E,0.68078506
DIAPH2,0.6807819
CALU,0.6807568
CCDC74B,0.6807233
NAGLU,0.6805924
CDK5R1,0.68048775
BNIPL,0.68042445
TXNRD3,0.68037856
SYNC,0.68028075
MYO5C,0.68021727
C11ORF21,0.6802041
RELN,0.6800884
KDELR1,0.67997646
SGPP2,0.6799172
SLC25A47,0.67991495
PLSCR1,0.6798645
PPARGC1B,0.6797964
ANGPTL8,0.67970407
MYO15A,0.67969096
TSPAN33,0.67965597
SULF2,0.6793867
ARHGAP10,0.67938125
ABCG5,0.6793574
TMEM189-UBE2V1,0.6792491
BST1,0.6791755
FNBP1L,0.67915475
NOG,0.6791002
CHST14,0.6790669
SNX17,0.6789411
DOCK2,0.67893785
TMEM60,0.6789361
DERL2,0.67882854
SCCPDH,0.6788187
MTPN,0.6788
USHBP1,0.6787735
DHX58,0.6787696
GIMAP6,0.67876536
LIFR,0.67876273
XYLT1,0.6787515
FILIP1,0.6787296
TBC1D9,0.6787116
NAT2,0.6786462
ANXA5,0.6786059
NUMB,0.6785179
EPHX1,0.6785071
SLAMF8,0.67848146
HES1,0.67844135
AP5Z1,0.67843467
GGA1,0.6783792
SLC25A41,0.67824686
QPCT,0.6781729
HPSE2,0.6781611
TDO2,0.6781205
SLC30A2,0.67801356
SERPINB4,0.6778527
LTBP4,0.6777522
TOMM40,0.6775998
SLC16A4,0.67754924
CCL4L2,0.6774964
C5ORF15,0.677487
ARAP3,0.67740226
SLC7A10,0.6772866
SRF,0.6772588
LGSN,0.6772226
RALGAPA2,0.6772132
ADAMTS1,0.67721146
SORT1,0.6771952
GRM5,0.6771211
ATOX1,0.67709744
RASAL3,0.67706406
RAB36,0.67698014
SCUBE3,0.6769801
GPR182,0.67697304
OAZ3,0.6768178
SLC22A2,0.676812
CRIP1,0.6767958
DDAH2,0.6767344
TLX1,0.67672986
CNOT1,0.6767106
PDE6C,0.6766495
DAB1,0.67660326
ITGB1BP2,0.6766004
PIP5K1C,0.6763937
TPH2,0.6763674
NPR2,0.6763212
CPXM1,0.6762992
TCAP,0.67622
RHOB,0.67615676
ARPC3,0.6759701
CTBP2,0.6759579
SESN1,0.675954
TOX3,0.67593396
VAMP1,0.67590684
ROM1,0.67590415
GNG3,0.67589915
GFPT1,0.67589533
PTPRR,0.6758885
MEF2C,0.67582244
FOSB,0.6756467
PRKD2,0.67562824
