Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021::muscle contraction (GO:0006936),0.6552503970928509,1.5740779134328369,0.0,0.0071756572494751,0.7505,72/96,21.22%,DES;TPM2;PXN;MYL9;ACTA2;MYLPF;MYL3;MYL10;VCL;ACTG2;CAV3;MYH11;ACTC1;ITGA1;LMOD1;NEB;TMOD4;TTN;TNNT3;TNNI1;DYSF;TPM1;MYLK2;ACTA1;MYL4;PGAM2;CALD1;SORBS1;TNNC2;TLN1;TRIM72;MYOM2;SMTN;MYBPC2;MYH3;CACNA1S;MYLK;ACTN3;MYL6B;CLCN1;TNNT1;TMOD3;MYL6;SGCA;FXYD1;MYBPC1;MYL5;MYL12B;TCAP;KLHL41;ACTN2;TPM4;MYL12A;SLC8A1;EMD;GJC1;TPM3;TMOD1;SORBS3;MYOF;TMOD2;ARHGEF11;CASQ2;ALDOA;SNTA1;MYBPC3;GNAO1;SMPX;TRDN;DTNA;SSPN;PABPN1
prerank,"GO_Biological_Process_2021::nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.6630012674044249,1.5723642845624994,0.0,0.0073428073174723,0.761,42/72,4.11%,RPS18;RPS14;RPL13;RPS12;RPL27A;RPL30;RPL31;RPL18A;RPS3A;RPS17;RPL39;RPL18;RPL41;RPL9;RPL26;RPL29;RPL21;RPL23A;RPL34;RPL35A;RPL27;RPS23;RPL35;RPL23;RPL15;RPLP2;RPL14;RPL7;UBA52;RPL10A;RPS13;RPL28;RPS20;RPL24;RPL36;PABPC1;RPL7A;RPS21;RPS9;RPL37A;RPS29;RPS10
prerank,GO_Biological_Process_2021::positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081),0.7642025482846921,1.5708678733144652,0.0015128593040847,0.0075242587953779,0.7735,11/13,18.02%,DDX58;LAPTM5;LILRB1;PLCG2;NR4A3;CAMK4;MAVS;BCL10;WNT5A;HLA-G;TICAM1
prerank,GO_Biological_Process_2021::granulocyte differentiation (GO:0030851),0.7491170518323252,1.570306762169512,0.001002004008016,0.0075961762878881,0.7795,11/15,7.68%,CSF3;GATA1;TAL1;SPI1;LEF1;CEBPA;CDKN1A;CEBPE;EP300;CBFA2T3;PML
prerank,GO_Biological_Process_2021::negative regulation of lymphocyte proliferation (GO:0050672),0.7090726445855166,1.5699428306782557,0.0005002501250625,0.0076070251582312,0.7805,20/25,17.09%,LILRB2;MNDA;FOXP3;TYROBP;VSIG4;LILRB4;LILRB1;LST1;ARG1;CD300A;CEBPB;IL4I1;SPN;PLA2G2D;GLMN;PLA2G2F;TNFRSF13B;ATM;SFTPD;HLA-G
prerank,GO_Biological_Process_2021::myeloid cell activation involved in immune response (GO:0002275),0.7504013116385807,1.5695205848381524,0.0015022533800701,0.0076356021688285,0.7825,14/15,21.78%,DNASE1L3;TYROBP;FCER1G;PLCG2;LILRA2;DYSF;LBP;PYCARD;IFI35;SLAMF1;DOCK2;FER1L5;NMI;DNASE1
prerank,GO_Biological_Process_2021::positive regulation of inflammatory response (GO:0050729),0.6765564495573344,1.5691289210705266,0.0,0.0076417441544544,0.784,37/48,17.30%,S100A12;IL2;LPL;S100A8;LBP;CCL1;MGST2;CEBPA;HYAL2;NFKBIA;MAPK13;ETS1;CCL3;PLA2G3;OSM;NLRP12;GRN;IFI35;NUPR1;TRADD;IL16;PDCD4;CD81;LILRA5;S100A9;CREB3L3;GPSM3;DDT;VAMP7;NFKBIZ;WNT5A;VAMP8;SNX4;ZBP1;GPR4;NINJ1;TNIP1
prerank,GO_Biological_Process_2021::negative regulation of interleukin-1 beta production (GO:0032691),0.7343582827357394,1.568972534035131,0.0,0.007625747613236,0.7855,16/18,20.55%,MEFV;CX3CR1;CARD17;LILRB4;CARD18;GHRL;NLRP7;APOA1;TNFAIP3;CARD8;CARD16;PYDC1;ZC3H12A;FFAR4;GIT1;SERPINB1
prerank,GO_Biological_Process_2021::midbody abscission (GO:0061952),0.7377396946882407,1.5688415570095615,0.0,0.0076142889027498,0.787,17/17,26.28%,CHMP4C;CHMP2B;CHMP7;PDCD6IP;CHMP3;CHMP4B;CHMP4A;CHMP2A;CHMP1B;CHMP5;CHMP1A;VPS4A;CHMP6;VPS4B;KIF20A;CEP55;MITD1
prerank,GO_Biological_Process_2021::positive regulation of myeloid leukocyte mediated immunity (GO:0002888),0.7919577511643379,1.5678352595770455,0.0005073566717402,0.0077408469417915,0.793,10/10,20.84%,TYROBP;DDX58;SPI1;CAMK4;MAVS;STX4;CD177;F2RL1;TICAM1;STAP1
prerank,GO_Biological_Process_2021::positive regulation of blood vessel endothelial cell migration (GO:0043536),0.7187124167928364,1.5669406034018507,0.0,0.007853226663218,0.7995,20/23,18.88%,THBS1;HIF1A;GATA2;HMOX1;SRPX2;STAT5A;PLCG1;ETS1;TMSB4X;RHOJ;FOXC2;FGF18;ANXA1;MAP2K3;SP1;MAP3K3;PRKD2;ANGPT4;FGFBP1;PIK3C2A
prerank,GO_Biological_Process_2021::positive regulation of smooth muscle cell proliferation (GO:0048661),0.7122001421902298,1.5666646444693455,0.0005002501250625,0.0078474426088711,0.801,22/25,22.06%,JUN;CCL5;THBS1;AIF1;IGFBP5;EDN1;GJA1;SERPINF2;BMP4;HMOX1;FGF9;NR4A3;STAT1;PHB;ERN1;ADAMTS1;MEF2D;ID2;MFN2;CDH13;FOXP1;RBPMS2
prerank,GO_Biological_Process_2021::positive regulation of interleukin-17 production (GO:0032740),0.7576748332454838,1.566620177001858,0.0005027652086475,0.0078136174252122,0.801,12/13,20.18%,IL2;MYD88;CARD9;CCL1;PHB;SPHK1;IL23R;OSM;SLAMF6;SLC7A5;RFTN1;LY9
prerank,GO_Biological_Process_2021::hydrogen peroxide catabolic process (GO:0042744),0.7393395771932735,1.566604872176598,0.000501002004008,0.0077843857295008,0.801,15/16,21.52%,PXDNL;GPX3;PXDN;HBZ;GPX1;HBE1;HBG2;PRDX1;PRDX3;PRDX2;PRDX4;PRDX5;HBQ1;HBD;CAT
prerank,GO_Biological_Process_2021::response to amino acid starvation (GO:1990928),0.664863776276355,1.5665674466164454,0.0,0.0077511191238192,0.801,57/63,27.47%,ATP6V1G3;EIF2AK3;ATP6V1C2;ATP6V1B1;FAS;ATP6V1E2;ATP6V0D2;TCIRG1;ATP6V1D;CEBPB;ATP6V1B2;LAMTOR3;EIF2AK2;ATP6V1A;ATP6V1E1;CDKN1A;ATP6V1C1;ATP6V1G2;ATP6V1H;ATP6V1F;DEPDC5;ATF4;RHEB;RRAGB;ATP6V0D1;ATP6V0E2;MIOS;ATF2;ATP6V0E1;ATP6V0B;SEC13;RRAGA;SESN1;LAMTOR2;TFEB;ATP6V0C;RRAGC;RRAGD;ATP6V1G1;LAMTOR5;NPRL3;ITFG2;LAMTOR1;LAMTOR4;EIF2S1;NPRL2;SLC38A9;SESN2;FLCN;EIF2AK4;SH3GLB1;WDR24;DAP;SZT2;SEH1L;WDR59;RNF152
prerank,GO_Biological_Process_2021::positive regulation of establishment of protein localization to telomere (GO:1904851),0.7909698713564937,1.56596806414892,0.0040526849037487,0.0078311984322224,0.805,9/10,12.45%,TCP1;CCT8;CCT4;CCT5;CCT6A;DKC1;CCT3;CCT7;CCT2
prerank,GO_Biological_Process_2021::ERBB2 signaling pathway (GO:0038128),0.7285773710482529,1.5655600148701057,0.0,0.0078426240295731,0.8065,18/18,27.20%,EGF;SHC1;MYOC;STUB1;SOS1;MATK;CUL5;CDC37;PTPRR;GRB7;NRG1;BTC;NRG4;PTPN12;GAB1;CPNE3;PTPN18;NRG2
prerank,GO_Biological_Process_2021::regulation of blood vessel endothelial cell migration (GO:0043535),0.7038981040120195,1.5647183654405854,0.0,0.0078941431116824,0.811,25/27,24.85%,THBS1;HIF1A;GATA2;HRG;STAT5A;PLCG1;ETS1;TMSB4X;APOE;FGF18;JUP;MAP2K3;PRCP;SP1;MEF2C;PRKD2;SH3BP1;GADD45A;ANGPT4;RGCC;NF1;MECP2;VASH1;P2RX4;CSNK2B
prerank,GO_Biological_Process_2021::negative regulation of tumor necrosis factor production (GO:0032720),0.7036250524098698,1.564242467649574,0.0,0.0079368037786103,0.8135,23/27,20.47%,CD34;ADIPOQ;PTPN22;PTPN6;LILRB1;BPI;GHRL;LBP;ORM1;CIDEA;C5AR2;TNFAIP3;SIRPA;POMC;CLEC4A;ARG2;SLAMF1;LGALS9;NFKBIL1;ZC3H12A;IRAK3;IL37;DICER1
prerank,GO_Biological_Process_2021::defense response to virus (GO:0051607),0.6472288885317633,1.5638442091033844,0.0,0.0079623269951962,0.814,82/104,22.65%,PRF1;FCN3;MX2;DDX58;RNASE2;CD207;MYD88;RSAD2;IFITM3;IFI44L;RNASE6;IRF7;OAS1;IFIH1;RNASEL;LILRB1;OASL;SLFN11;OAS2;IFITM1;IFIT1;MX1;OAS3;IFI27;IFIT3;PYCARD;APOBEC3G;STAT1;EIF2AK2;MLKL;ISG20;STAT2;PHB;FADD;SERINC3;IFIT2;APOBEC3A;IRF3;PMAIP1;AICDA;RTP4;SAMHD1;RIPK3;IFIT5;MAVS;RNF135;BST2;AZU1;PHB2;IFNL2;IFNL1;SLFN13;TRIM5;NLRP1;G3BP1;ATG7;IFI6;RNASE1;SKP2;ISG15;APOBEC3H;PLSCR1;APOBEC3D;NT5C3A;APOBEC3C;ZBP1;F2RL1;IRF2;APOBEC3B;IRF1;CNOT7;IFITM2;BNIP3L;MAP3K14;DDIT4;MICA;IFI16;LYST;BPIFA1;BNIP3;NLRC5;AKAP1
prerank,GO_Biological_Process_2021::epoxygenase P450 pathway (GO:0019373),0.7461445124759397,1.5609057274391502,0.0005022601707684,0.008311404206422,0.828,13/15,16.25%,CYP2B6;CYP2C8;CYP1A1;CYP2A13;CYP2C9;CYP2A6;CYP1A2;CYP1B1;CYP2C18;CYP2S1;CYP2E1;CYP2F1;CYP2J2
prerank,GO_Biological_Process_2021::actin filament bundle assembly (GO:0051017),0.6910940103431334,1.5600805047768265,0.0,0.0083850848546789,0.8305,28/33,24.49%,AIF1;ADD2;BAIAP2;DMTN;FAM107A;DPYSL3;CALD1;FSCN2;EZR;BAIAP2L2;LCP1;ESPN;RHOD;ESPNL;PLS3;ADD1;NEDD9;HSP90B1;PLS1;EPS8;BAIAP2L1;MYO1B;PDXP;FSCN1;CORO1B;MICAL1;LIMA1;PAWR
prerank,GO_Biological_Process_2021::peptide cross-linking (GO:0018149),0.7104361233433228,1.5596633306061038,0.0005,0.0084187970385596,0.832,17/23,17.14%,CD247;THBS1;TGM3;ABCA7;SPRR1A;CSTA;TGM2;DSP;IVL;SPRR1B;ANXA1;F13A1;EVPL;PI3;EPB42;KRT1;TGM1
prerank,GO_Biological_Process_2021::cellular response to interleukin-12 (GO:0071349),0.6872166432814576,1.5593445382384106,0.0,0.0084150972253703,0.8325,31/35,22.83%,STAT4;GSTA2;SERPINB2;HSPA9;IL12RB1;CDC42;RAP1B;SOD2;CAPZA1;LCP1;PLCB1;TCP1;SIRPA;CFL1;ANXA2;IL12RB2;PDCD4;RALA;TALDO1;HNRNPF;MSN;LMNB1;GSTO1;ARF1;PAK2;PSME2;HNRNPA2B1;BOLA2;MTAP;CNN2;SNRPA1
prerank,GO_Biological_Process_2021::positive regulation of endopeptidase activity (GO:0010950),0.7334106129372974,1.5590738258326422,0.0010030090270812,0.008413482312954,0.833,15/16,26.40%,MEFV;PYCARD;AIM2;PICALM;SERPINB3;EFNA3;NCSTN;PSME2;PSME1;MBP;PSME3;PRELID1;USP50;APH1B;EFNA1
prerank,GO_Biological_Process_2021::positive regulation of leukocyte chemotaxis (GO:0002690),0.6965806854047657,1.5577523913079738,0.0,0.0085898989758008,0.8385,27/31,23.61%,CCR7;RARRES2;CCL5;THBS1;FPR2;AIF1;F7;CCR6;LGMN;CCL1;XCL1;S100A7;CMKLR1;S100A14;C1QBP;IL34;LGALS9;EDN3;F2RL1;CXCL17;CALR;EDN2;MDK;MOSPD2;ANO6;PTN;CREB3
prerank,GO_Biological_Process_2021::late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),0.7385648767657389,1.557243715192945,0.00050075112669,0.0086222304163619,0.8425,15/16,21.13%,LEPROTL1;TMEM50B;LEPROT;CHMP4C;VPS36;TMEM50A;CHMP7;CHMP4B;CHMP4A;VPS25;SNF8;VPS28;CHMP5;CHMP6;VTA1
prerank,GO_Biological_Process_2021::negative regulation of coagulation (GO:0050819),0.7642372327474556,1.5571061746339667,0.0005030181086519,0.0086096484219013,0.8435,10/12,12.03%,CD34;KNG1;PROC;VTN;EDN1;SERPINE2;APOH;THBD;APOE;PROCR
prerank,GO_Biological_Process_2021::negative regulation of smooth muscle cell migration (GO:0014912),0.7739649356504084,1.557018456261421,0.0020130850528434,0.0085850392783097,0.844,9/11,11.87%,ADIPOQ;AIF1;PRKG1;IGFBP5;IGFBP3;TPM1;TRIB1;SLIT2;MEF2C
prerank,GO_Biological_Process_2021::negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),0.7596065139325819,1.5566994301723314,0.0020100502512562,0.0086129740644585,0.8465,12/13,18.66%,ADIPOQ;EFEMP2;PRKG1;PTEN;CNN1;TPM1;CDKN1A;SOD2;PDCD4;MEF2C;APLN;CDKN1B
prerank,GO_Biological_Process_2021::positive regulation of biosynthetic process (GO:0009891),0.6993860511920179,1.5558418737652375,0.0,0.008718890693627,0.8495,22/28,17.87%,CCL5;APOA5;CD36;PLCG2;SERPINF2;BMP4;RUNX1;TLR6;APOA1;SORBS1;CREB1;CREB3L1;APOE;RAB27A;CYBA;SUCO;MTPN;MLXIPL;ADGRB1;RGCC;SIRT4;CREBL2
prerank,MSigDB_Hallmark_2020::Apoptosis,0.6446022500186768,1.555525090338573,0.0,0.00873208869044,0.8505,79/103,19.88%,LUM;DCN;PRF1;JUN;BGN;GPX3;TIMP3;GSTM1;IFITM3;EMP1;CAV1;FAS;RNASEL;IGFBP6;BID;LEF1;BMP2;HMOX1;ATF3;TNFSF10;CD69;BCL2L11;SQSTM1;PAK1;BAX;ISG20;BIK;CDKN1A;GCH1;IGF2R;PPT1;IER3;VDAC2;TGFBR3;SOD2;TIMP1;GPX1;TAP1;GNA15;XIAP;DDIT3;CTH;PMAIP1;ANXA1;EGR3;PDCD4;ADD1;NEDD9;BRCA1;GSN;SPTAN1;BMF;DNAJC3;SAT1;TIMP2;RHOB;BCL10;PLCB2;GUCY2D;AVPR1A;GPX4;GADD45A;CCNA1;ENO2;DIABLO;GADD45B;CCND2;IRF1;ETF1;CYLD;BNIP3L;TXNIP;PPP3R1;FDXR;CDKN1B;LMNA;SATB1;CFLAR;BCAP31
prerank,GO_Biological_Process_2021::cardiac epithelial to mesenchymal transition (GO:0060317),0.7424582537327354,1.555467024226057,0.0020050125313283,0.0087133523436442,0.8505,13/15,15.81%,FGF8;BMP4;BMP2;SNAI2;TGFBR3;PDCD4;HAS2;TBX3;SNAI1;HEY1;SPRY1;HEYL;RBPJ
prerank,GO_Biological_Process_2021::positive regulation of angiogenesis (GO:0045766),0.6513198536572726,1.554030492798997,0.0,0.0088750794097226,0.856,66/79,24.47%,ITGAX;CD34;THBS1;CDH5;HIF1A;SMOC2;CHI3L1;TWIST1;GATA2;ECM1;PTGIS;HMOX1;GATA4;RRAS;RUNX1;CCR3;HK2;CYP1B1;XBP1;HMGA2;PLCG1;HYAL1;ETS1;ADM2;SFRP2;SPHK1;TJP1;GATA6;FOXC2;HSPB6;GRN;FGF18;JUP;BRCA1;S100A1;SMAD1;CTSH;PIK3R6;KLF4;VASH2;ADAM12;SP1;ANGPTL4;AQP1;RHOB;PRKD2;PKM;MYDGF;DLL1;APELA;WNT5A;ANXA3;ANGPT4;NINJ1;ZC3H12A;STIM1;BTG1;BMPER;MDK;RAPGEF3;PDCD6;AGO2;EMC10;HIPK2;GAB1;FUT1
prerank,GO_Biological_Process_2021::positive regulation of response to external stimulus (GO:0032103),0.6491712065438603,1.5532920154711352,0.0,0.0089585592928899,0.86,64/88,17.52%,RARRES2;CCL5;S100A12;THBS1;IL2;FPR2;CCL21;CCL19;AIF1;CCL26;SCARF1;TREM2;LPL;HRG;OASL;S100A8;CD1D;SERPINF2;LY86;CCL1;MGST2;CEBPA;HYAL2;NFKBIA;BMP6;STX3;APOH;MAPK13;ETS1;CCL3;GBP5;DDX60;CNTF;OSM;CD180;THBD;NLRP12;USF1;GRN;IFI35;TRADD;IL16;PDCD4;LILRA5;S100A9;OPTN;STX4;GPSM3;CYBA;DDT;USP15;PPM1F;PLSCR1;DHX58;AKIRIN2;NFKBIZ;WNT5A;ZBP1;F2RL1;GPR4;NINJ1;SH2D1B;TNIP1;SCIMP
prerank,GO_Biological_Process_2021::regulation of angiogenesis (GO:0045765),0.6357012370569842,1.5516424987188289,0.0,0.0091731027960712,0.865,126/140,31.54%,DCN;ITGAX;CD34;THBS1;HSPG2;LEP;CDH5;CXCL13;HIF1A;SMOC2;CHI3L1;TWIST1;GATA2;ECM1;CLDN5;HRG;EMILIN1;PTGIS;ECSCR;FGF16;SERPINF1;EMP2;THBS2;PF4;HMOX1;GATA4;RRAS;STAB1;RUNX1;CCR3;GHRL;HK2;CYP1B1;PRL;STAT1;XBP1;HMGA2;CD160;APOH;PLCG1;HYAL1;ETS1;ADM2;SFRP2;SPHK1;RHOJ;GATA6;TNFAIP3;HSPB6;GRN;FGF18;FOXO4;PML;AMOT;SPARC;JUP;BRCA1;CTSH;PIK3R6;GLUL;KLF4;PLXND1;VASH2;ADGRA2;ATF2;ADAM12;EFNA3;SP1;ANGPTL4;AQP1;ADAMTS1;RHOB;PRKD2;MYDGF;NPPB;HTATIP2;APELA;WNT5A;CEACAM1;ANXA3;ANGPT4;PGK1;NINJ1;SULF1;PTPRM;KRT1;KRIT1;HGS;ZC3H12A;SPRED1;STIM1;BTG1;ADGRB1;BMPER;HLA-G;THBS4;RNH1;RGCC;NF1;MECP2;TNMD;SP100;SEMA6A;RAPGEF3;PDCD6;HHEX;AGO2;SYNJ2BP;VASH1;TSPAN12;EMC10;HIPK2;GAB1;DAB2IP;HOXA5;FOXC1;SEMA3E;SFRP1;PDCL3;TMIGD2;AGO1;AGGF1;NODAL;YJEFN3;GTF2I;MTDH
prerank,GO_Biological_Process_2021::positive regulation of neuron apoptotic process (GO:0043525),0.7396602455145618,1.5512313268801277,0.001002004008016,0.0092097262148473,0.866,14/15,21.91%,TYROBP;FOXO3;BAX;CCL3;DDIT3;GRN;ATF4;FBXW7;NUPR1;TFAP2A;CDK5R1;PRNP;NF1;TFAP2B
prerank,GO_Biological_Process_2021::interleukin-12-mediated signaling pathway (GO:0035722),0.6844567671902775,1.5507657244093385,0.0,0.0092519165661105,0.868,30/34,22.83%,STAT4;GSTA2;SERPINB2;HSPA9;IL12RB1;CDC42;RAP1B;SOD2;CAPZA1;LCP1;PLCB1;TCP1;CFL1;ANXA2;IL12RB2;PDCD4;RALA;TALDO1;HNRNPF;MSN;LMNB1;GSTO1;ARF1;PAK2;PSME2;HNRNPA2B1;BOLA2;MTAP;CNN2;SNRPA1
prerank,GO_Biological_Process_2021::positive regulation of lymphocyte activation (GO:0051251),0.7190783969120659,1.5505350118203494,0.0,0.0092471457987837,0.869,17/20,20.21%,CLEC7A;HLA-DPA1;HLA-DPB1;THY1;TYROBP;SIRPG;SIRPB1;NCKAP1L;IGLL5;FGF10;PYCARD;HSPD1;SIRPA;SH3KBP1;TNIP2;TICAM1;XRCC6
prerank,GO_Biological_Process_2021::response to muscle stretch (GO:0035994),0.7723624568553251,1.5500217923069624,0.0025303643724696,0.0092791879604806,0.872,11/11,22.80%,CAV3;CDH2;TTN;CSRP3;RYR2;GSN;SLC9A1;TCAP;SLC8A1;NPPA;ANKRD1
prerank,GO_Biological_Process_2021::sterol transport (GO:0015918),0.7197259809256371,1.5489029366284806,0.001001001001001,0.0094266719891423,0.8745,15/19,14.65%,APOA2;CETP;NPC2;CD36;CAV1;NPC1L1;MSR1;LCAT;APOA1;STARD3;NPC1;LDLR;ABCG5;ABCA8;OSBPL5
prerank,GO_Biological_Process_2021::skeletal muscle contraction (GO:0003009),0.7524483909107617,1.5487181373246468,0.0030226700251889,0.0094193657456343,0.8755,9/13,11.82%,TNNT3;TNNI1;MYH14;STAC;RCSD1;TNNC2;MYH3;TNNT1;TCAP
prerank,GO_Biological_Process_2021::mitotic cytokinetic process (GO:1902410),0.7140631899402602,1.5475172882859176,0.0,0.0095594486509022,0.882,19/20,26.28%,RHOA;KLHDC8B;CHMP4C;CHMP2B;CHMP7;PDCD6IP;CHMP3;CHMP4B;CHMP4A;CHMP2A;CHMP1B;CHMP5;CHMP1A;VPS4A;CHMP6;VPS4B;KIF20A;CEP55;MITD1
prerank,GO_Biological_Process_2021::defense response to Gram-positive bacterium (GO:0050830),0.672359625087977,1.547225370731924,0.0,0.0095688484198862,0.883,28/42,15.98%,RPL39;FCN2;CAMP;RARRES2;RNASE2;MYD88;LYZ;CRP;DEFA4;RNASE6;ANG;RNASE3;HLA-A;LBP;MPEG1;GBP4;STAB2;PLA2G1B;MR1;TIRAP;DEFB4A;RNASE7;DEFB1;GSDMD;TNFRSF14;ROMO1;GBP2;HLA-E
prerank,GO_Biological_Process_2021::glutathione derivative biosynthetic process (GO:1901687),0.7162577809872848,1.5461260840274067,0.0,0.0096725642925212,0.8885,16/20,13.82%,GSTM5;GSTM1;HPGDS;GSTA1;GSTM2;GSTA3;GSTA2;GSTM3;GSTO2;GSTA4;MGST2;MGST1;GSTT2B;GSTM4;GSTO1;MGST3
prerank,GO_Biological_Process_2021::glutathione derivative metabolic process (GO:1901685),0.7162577809872848,1.5461260840274067,0.0,0.0096725642925212,0.8885,16/20,13.82%,GSTM5;GSTM1;HPGDS;GSTA1;GSTM2;GSTA3;GSTA2;GSTM3;GSTO2;GSTA4;MGST2;MGST1;GSTT2B;GSTM4;GSTO1;MGST3
prerank,GO_Biological_Process_2021::positive regulation of vasculature development (GO:1904018),0.6531425066861714,1.5457519591797124,0.0,0.0096965099801116,0.8895,50/67,16.86%,ITGAX;CD34;THBS1;CDH5;HIF1A;SMOC2;CHI3L1;TWIST1;GATA2;ECM1;PTGIS;HMOX1;GATA4;RRAS;RUNX1;CCR3;HK2;CYP1B1;XBP1;HMGA2;PLCG1;HYAL1;ETS1;ADM2;SFRP2;SPHK1;GATA6;HSPB6;GRN;FGF18;JUP;BRCA1;CTSH;PIK3R6;VASH2;ADAM12;SP1;ANGPTL4;AQP1;RHOB;PRKD2;MYDGF;APELA;WNT5A;ANXA3;ANGPT4;NINJ1;ZC3H12A;STIM1;BTG1
prerank,GO_Biological_Process_2021::acetylcholine receptor signaling pathway (GO:0095500),0.7788363690249107,1.5444758221000228,0.0025484199796126,0.0098667282118194,0.8935,8/10,17.05%,GNB1;GNAQ;AGRN;PLCB1;GNA11;CDK5R1;RGS8;RGS10
prerank,GO_Biological_Process_2021::amyloid fibril formation (GO:1990000),0.6743743103131666,1.543017802839316,0.0,0.0101048877179277,0.9045,35/38,29.10%,UBA52;LTF;HSPG2;UBB;CD36;CALB1;LYZ;SAA1;B2M;CST3;PRL;FURIN;APOA1;TGFBI;RIPK3;ADAM10;SNCAIP;GSN;IAPP;TSPAN33;GGA1;GGA2;UBE2L6;UBC;SORL1;NCSTN;ITM2B;NPPA;TSPAN14;SIAH1;GGA3;APH1B;USP9X;TSPAN15;SIAH2
prerank,GO_Biological_Process_2021::regulation of neutrophil chemotaxis (GO:0090022),0.7123682399135978,1.5429399345449866,0.0,0.010069186708427,0.9045,20/21,26.00%,CCR7;CCL21;CCL19;RAC2;NCKAP1L;XCL1;MCU;C5AR2;TIRAP;C1QBP;RAC1;SLIT2;BST1;MPP1;THBS4;MDK;MOSPD2;DNM1L;JAM3;CAMK1D
prerank,GO_Biological_Process_2021::regulation of lamellipodium organization (GO:1902743),0.7720645476107147,1.542935678544817,0.0050658561296859,0.0100318934243217,0.9045,9/10,16.40%,WAS;DMTN;PDPN;CDC42;TWF2;RAC1;VIL1;TWF1;CAPZB
prerank,GO_Biological_Process_2021::actin filament bundle organization (GO:0061572),0.6867833657332522,1.5417213369689835,0.0,0.0101909621319704,0.909,26/31,24.49%,AIF1;ADD2;BAIAP2;DMTN;FAM107A;DPYSL3;CALD1;FSCN2;EZR;BAIAP2L2;LCP1;ESPN;RHOD;ESPNL;PLS3;ADD1;NEDD9;PLS1;EPS8;BAIAP2L1;MYO1B;FSCN1;CORO1B;MICAL1;LIMA1;PAWR
prerank,GO_Biological_Process_2021::positive regulation of monocyte chemotaxis (GO:0090026),0.7571308896341178,1.541440399405547,0.0015120967741935,0.0101977291384474,0.909,11/12,23.61%,CCL5;FPR2;AIF1;LGMN;CCL1;S100A7;S100A14;CXCL17;MOSPD2;ANO6;CREB3
prerank,GO_Biological_Process_2021::positive regulation of signaling receptor activity (GO:2000273),0.7201183979645704,1.5400646268146925,0.001000500250125,0.0103770609260134,0.912,15/18,18.35%,EGF;HIF1A;EDN1;NCF1;NCOA3;HFE;FBXW7;AREG;SHANK3;ARC;RELN;PARK7;BTC;EPGN;BUD31
prerank,GO_Biological_Process_2021::regulation of actin filament bundle assembly (GO:0032231),0.7106831362203718,1.5399002254179364,0.0,0.0103574846511826,0.913,16/20,18.41%,WAS;PFN3;CDC42;PLEK;RAC1;SYNPO;SHANK3;ACTG1;VIL1;SLC9A1;RDX;LIMK1;SYNPO2;ASAP3;PFN1;TSC1
prerank,GO_Biological_Process_2021::pyruvate metabolic process (GO:0006090),0.6639050006087155,1.539595036549367,0.0,0.0103726871386505,0.914,43/49,25.27%,HK3;HKDC1;GCK;LDHAL6B;VDAC1;PFKM;NR4A3;HK2;LDHC;HK1;PGAM2;GPI;PCK1;ENO4;PFKL;ALDOB;SLC16A8;SDS;SLC16A3;PGM1;ALDOC;PDHB;GAPDH;PKM;ENO3;DLD;ENO1;ME2;PCK2;ENO2;PGK1;TPI1;PFKFB2;ALDOA;GAPDHS;PGAM1;GLO1;PC;SLC16A1;PDHA1;DLAT;ME3;LDHB
prerank,GO_Biological_Process_2021::regulation of sequestering of triglyceride (GO:0010889),0.7555299313894649,1.538276998328138,0.0020151133501259,0.0105567012134849,0.921,10/12,19.71%,TREM2;LPL;CIDEA;ABHD5;PLIN2;OSBPL11;PNPLA2;PLIN5;OSBPL8;PLIN3
prerank,GO_Biological_Process_2021::positive regulation of cell death (GO:0010942),0.666874014846274,1.537678384015519,0.0,0.0106181296889706,0.922,33/42,22.11%,TYROBP;CD36;C1QA;SLFN11;BMP4;FOS;RIPK2;HPR;LRRK2;PHB;PICALM;HP;ACOX2;AXIN2;CELF1;SLC6A6;PRODH;HTATIP2;PRNP;DAXX;WNT5A;RARG;ACER2;ZC3H12A;SARM1;CDKN1B;DDIT4;EIF4G1;EIF2S1;CIDEB;AKR1C3;BNIP3;APC
