Bootstrap_Replicate,ctMV_GCN_AUPRC,Degree_Logistic_AUPRC,ctMV_GCN_minus_Degree
472,0.6583886055143324,0.6378679716297465,0.020520633884585915
473,0.6370413872248948,0.6152808010876111,0.02176058613728371
474,0.6490576006175512,0.6370443276573785,0.012013272960172738
475,0.6411134009458295,0.6308294041563879,0.010283996789441585
476,0.6548685390513579,0.619824271213688,0.035044267837669896
477,0.6320509956645318,0.6314787686930907,0.0005722269714411032
478,0.649177029185766,0.6312121453839504,0.0179648838018156
479,0.6755981801802857,0.6236805169160639,0.05191766326422187
480,0.6501964397445671,0.6383819682028383,0.011814471541728766
481,0.6360715019306359,0.6350699031397115,0.0010015987909244295
482,0.654962077810188,0.6180644294977345,0.03689764831245346
483,0.658966682495199,0.642241029799478,0.016725652695721016
484,0.6547384538444048,0.6296733011716941,0.0250651526727107
485,0.6439862689424504,0.6318749432120921,0.012111325730358224
486,0.6293402570539451,0.6216497620333478,0.0076904950205973766
487,0.643952452721467,0.6355109947207335,0.008441458000733482
488,0.6340318188447912,0.6283770366371757,0.005654782207615505
489,0.6515429716229381,0.5984236823718367,0.05311928925110132
490,0.6588442392391108,0.6260851519586289,0.032759087280481936
491,0.6503178041686005,0.6207467551873925,0.029571048981207992
492,0.6476279549560845,0.6248283884554561,0.02279956650062842
493,0.660465294199955,0.635259636135645,0.025205658064310077
494,0.6600726572581636,0.6196220960401296,0.04045056121803392
495,0.6420570864375418,0.6392908538270131,0.0027662326105286628
496,0.658139819813192,0.630270441932354,0.027869377880837987
497,0.6567971351318146,0.6351087561075291,0.021688379024285442
498,0.6559901454100462,0.6287933400399869,0.027196805370059307
499,0.652950145887489,0.630806392750344,0.022143753137145006
500,0.6531448824626424,0.6469749628799711,0.006169919582671213
501,0.6430081811979493,0.6302960399473666,0.012712141250582731
502,0.6418795353126429,0.6209162247279183,0.02096331058472456
503,0.6548676523020837,0.6279639782760705,0.026903674026013125
504,0.6400699072408595,0.6206740339528096,0.019395873288049925
505,0.6501015240041038,0.6408319902854624,0.009269533718641365
506,0.6408582783478808,0.6426472690665911,-0.0017889907187103038
507,0.6653083480857185,0.6199711158588892,0.04533723222682928
508,0.6449682906365609,0.6217740524207916,0.02319423821576927
509,0.6699171370264829,0.6323876322837805,0.037529504742702446
510,0.6299593623198493,0.6178815902757248,0.012077772044124524
511,0.6498916479015135,0.6289292395154881,0.020962408386025477
512,0.6516642577042363,0.6226694551103286,0.028994802593907743
513,0.6662729411722218,0.6234188994978819,0.04285404167433993
514,0.6673404458385089,0.638546283677068,0.028794162161440928
515,0.663350899451756,0.6408458120099063,0.022505087441849647
516,0.6534716098860439,0.640005931392461,0.013465678493582933
517,0.6514255235794381,0.6176371724025437,0.03378835117689438
518,0.6414619321962117,0.628322192352183,0.01313973984402872
519,0.6682372222132523,0.6184953401156209,0.04974188209763142
520,0.6745621632615734,0.6406621107920452,0.03390005246952821
521,0.6487909401064337,0.6282410349432959,0.020549905163137816
522,0.6495674684229837,0.6323821480697233,0.01718532035326048
523,0.6520359873064864,0.6269675640930438,0.025068423213442603
524,0.6514827142343343,0.6139324457839422,0.03755026845039211
525,0.6461369762451754,0.622454042932525,0.023682933312650367
526,0.6583784872245734,0.6282702658725121,0.03010822135206126
527,0.6372004891692645,0.6311748972163456,0.006025591952918963
528,0.6310628996831124,0.6393164549828375,-0.008253555299725157
529,0.6530854976603492,0.6218777716448988,0.03120772601545041
530,0.6469679231803761,0.6275241563230085,0.019443766857367595
531,0.64544069235874,0.6156400931137042,0.029800599245035864
532,0.6439760861577738,0.6316710717854656,0.012305014372308243
533,0.6532740072687199,0.6246469032489913,0.028627104019728566
534,0.6518388387154919,0.6256552718056931,0.026183566909798728
535,0.6422333074636435,0.6292380283448481,0.012995279118795389
536,0.6488788671622014,0.6285614114140342,0.020317455748167235
537,0.6556766786766252,0.6434591365082524,0.012217542168372786
538,0.6700145273393844,0.6210934070481429,0.048921120291241516
539,0.6443245275514343,0.6305842641877925,0.01374026336364187
540,0.655676395501889,0.628104544970402,0.02757185053148703
541,0.6499534036000892,0.6187930812429169,0.031160322357172365
542,0.6382065033228481,0.6353962053042922,0.0028102980185559234
543,0.6440549758735751,0.6341774071171256,0.009877568756449517
544,0.6479020715497351,0.6263288205469418,0.02157325100279328
545,0.6420529617676124,0.6290822441783759,0.012970717589236513
546,0.6472901426777825,0.6163700611289342,0.03092008154884829
547,0.6349991113889103,0.6200464424027241,0.01495266898618619
548,0.6437475082657236,0.6330002193479779,0.010747288917745679
549,0.62819365732249,0.6113278661206294,0.016865791201860603
550,0.6409975957026538,0.623073462979575,0.0179241327230788
551,0.6478243647627034,0.6360632912418624,0.011761073520840992
552,0.6533785993313924,0.6201510194914142,0.03322757983997826
553,0.6354220397097948,0.6299572425972078,0.005464797112587072
554,0.6414057137901371,0.6390631358626679,0.0023425779274691694
555,0.6503123729621604,0.619352763658786,0.03095960930337438
556,0.6376998157059098,0.626021487769399,0.011678327936510802
557,0.6385209982930388,0.6148282981291414,0.02369270016389735
558,0.6420775042318131,0.6134096532886791,0.028667850943133955
559,0.6359891988204858,0.6283337285767806,0.007655470243705165
560,0.6303414881540212,0.6157028302379278,0.014638657916093423
561,0.6291024169477867,0.6090869936321378,0.020015423315648873
562,0.6538381092732114,0.6219780568471517,0.031860052426059715
563,0.6572794097236229,0.6257209260803366,0.031558483643286284
564,0.6382413603996778,0.6208267232874324,0.017414637112245446
565,0.6704127772739655,0.6255077245569977,0.044905052716967875
566,0.661173451793093,0.6324389269917399,0.02873452480135308
567,0.6531253045230335,0.6289030988091356,0.024222205713897882
568,0.6314701739190333,0.6274971802180672,0.003972993700966043
569,0.6375668122774808,0.6214975412132541,0.01606927106422673
570,0.6572631470850493,0.6338551808197761,0.023407966265273195
571,0.6613559891662966,0.6093791894163526,0.05197679974994396
572,0.6330264296098779,0.6301315568490723,0.002894872760805578
573,0.6591494290115055,0.6302671918271119,0.028882237184393644
574,0.6613676012670863,0.632541037935051,0.02882656333203526
575,0.6584062260482766,0.6279302366188187,0.03047598942945784
576,0.6630909476355393,0.6291479720310365,0.03394297560450288
577,0.6507732686474814,0.6210824771107041,0.02969079153677734
578,0.6452908531894131,0.6374652132647087,0.00782563992470442
579,0.6360237691256113,0.6273496842154268,0.00867408491018451
580,0.665017337379033,0.6203820003928023,0.04463533698623068
581,0.6399821196867972,0.6117970249021124,0.028185094784684783
582,0.6393197976731919,0.619183486664462,0.020136311008729924
583,0.6433717351213984,0.6172037466734351,0.02616798844796331
584,0.6468769568589591,0.6295662288857543,0.017310727973204765
585,0.6283412512066965,0.6183299084921419,0.010011342714554616
586,0.6567937022303484,0.6254201656131337,0.03137353661721465
587,0.6431355206098345,0.620652544367153,0.022482976242681474
588,0.6344886151864425,0.6033999643242021,0.03108865086224044
589,0.6514525348087555,0.6178740501330164,0.033578484675739095
590,0.651231670698603,0.6161491401882048,0.035082530510398224
591,0.6513151662144591,0.6182340787548858,0.03308108745957328
592,0.6436689727933348,0.6316006365742097,0.012068336219125064
593,0.6590012251979053,0.6339804711002974,0.025020754097607845
594,0.6488486026146993,0.6312936108084108,0.0175549918062885
595,0.6396119275929756,0.6159541294516746,0.02365779814130098
596,0.652735315502348,0.6191361215042418,0.03359919399810618
597,0.6458249370753943,0.6371327448295245,0.008692192245869812
598,0.6534294296540055,0.6267460723618714,0.026683357292134113
599,0.642507878994195,0.6329466734930916,0.009561205501103398
600,0.6628761293777786,0.6365896975265336,0.026286431851245018
601,0.6434793890298955,0.6255229665297258,0.01795642250016971
602,0.6591604380745971,0.6297943832225212,0.029366054852075885
603,0.6411976611327999,0.6263275290237791,0.014870132109020773
604,0.652614083157553,0.6180640043261639,0.03455007883138905
605,0.6427571924946108,0.6314258775488153,0.011331314945795534
606,0.6493084338831133,0.6310441668749035,0.018264267008209822
607,0.6441781962041766,0.6261702681777801,0.018007928026396502
608,0.6633694423827806,0.6349766709826096,0.028392771400171046
609,0.6537490850157394,0.6273888612418789,0.02636022377386049
610,0.6602751265556899,0.6326668422907825,0.027608284264907357
611,0.6539437109938481,0.6393508147465874,0.014592896247260678
612,0.6361922134659898,0.6113952375732312,0.024796975892758533
613,0.6439220285194488,0.6113132237666705,0.032608804752778275
614,0.6397005093629158,0.6337823219462843,0.005918187416631526
615,0.662011756807828,0.6267225584060991,0.03528919840172884
616,0.6463787276663688,0.6200368532564953,0.026341874409873567
617,0.6223965196444724,0.6371745138632396,-0.014777994218767243
618,0.6436033208213053,0.6269030447857653,0.01670027603554003
619,0.6320629471507638,0.6152998309871377,0.016763116163626135
620,0.6621780503938296,0.6296644844101226,0.03251356598370703
621,0.6559071648050613,0.6274770824852569,0.028430082319804373
622,0.6460241436077264,0.6381808514106769,0.00784329219704949
623,0.6516203645455322,0.6369538099154531,0.014666554630079043
624,0.6410947114830924,0.6250993593058961,0.015995352177196276
625,0.6571489214738965,0.6295116145529361,0.027637306920960336
626,0.637144863276209,0.6285458895400717,0.008598973736137272
627,0.6436668781187566,0.6268326794462874,0.01683419867246916
628,0.6436963562914914,0.6172715141526167,0.026424842138874638
629,0.6558602521050002,0.6288300948607571,0.02703015724424307
630,0.6338795214077658,0.6269968842085739,0.00688263719919191
631,0.6500458503827391,0.6278196488434662,0.022226201539272905
632,0.6419705824205232,0.6328462888087515,0.009124293611771694
633,0.6432265614007397,0.6266022479692555,0.016624313431484294
634,0.6334129272821073,0.6300366046856869,0.0033763225964204002
635,0.6401296817092276,0.6384176123410384,0.0017120693681891286
636,0.6570914671811127,0.639243870324869,0.017847596856243708
637,0.6393463830469825,0.6307494642132736,0.008596918833708944
638,0.6582145846581109,0.6358499969993736,0.02236458765873728
639,0.6524566703532423,0.6298624882220781,0.022594182131164153
640,0.6519046760118902,0.6305070965049059,0.021397579506984288
641,0.6589187990579174,0.6463349435826441,0.012583855475273298
642,0.636606619245943,0.6259283938487816,0.010678225397161345
643,0.672903232761327,0.6496392977615401,0.02326393499978696
644,0.6378228057963263,0.6153619177600458,0.022460888036280546
645,0.625236188667335,0.6179368708109418,0.0072993178563931504
646,0.6538728653423425,0.637870810009984,0.016002055332358434
647,0.6616930811413453,0.6256795070337948,0.03601357410755046
648,0.6458834700162585,0.627898201713957,0.017985268302301405
649,0.636711088744392,0.6165654511392599,0.020145637605132105
650,0.6575220002267889,0.6498386902232495,0.00768331000353939
651,0.6501488332100173,0.6402168261589906,0.009932007051026703
652,0.6459731953997329,0.6384670922135111,0.007506103186221802
653,0.6445516491036115,0.638637262639648,0.0059143864639634725
654,0.6565664733131782,0.6271346145111675,0.029431858802010713
655,0.6499866458783247,0.6298255021418846,0.020161143736440068
656,0.6438519447476541,0.6148455991366911,0.029006345610962936
657,0.6408381239744498,0.6253591842161986,0.015478939758251209
658,0.6248291863756218,0.6194104568545087,0.005418729521113108
659,0.65410999187621,0.6365081576945647,0.017601834181645293
660,0.6430728845619123,0.613961024588539,0.02911185997337329
661,0.6466284398493306,0.6268700027416135,0.019758437107717075
662,0.657954648681878,0.6322676027300255,0.02568704595185256
663,0.6501681742870908,0.6323166402465388,0.017851534040552064
664,0.6251610491418413,0.613703893644026,0.011457155497815341
665,0.6291047662883652,0.6252514097264973,0.0038533565618679155
666,0.6490487680796723,0.6361077017094923,0.012941066370179999
667,0.6505144303034962,0.6302821316957632,0.020232298607733012
668,0.6499446865164072,0.6240197771011841,0.025924909415223185
669,0.6479559943304071,0.6167672530848958,0.031188741245511298
670,0.6498455187540803,0.6211040843154233,0.028741434438656954
671,0.6306049494650686,0.6206228442426092,0.009982105222459459
672,0.6453493523621052,0.6159390043198285,0.029410348042276713
673,0.65265201238669,0.6388309583476667,0.01382105403902334
674,0.6253212703909596,0.6306371994586705,-0.005315929067710834
675,0.6605247300437215,0.6447688350798825,0.015755894963839
676,0.6378974845515707,0.6331019807005172,0.00479550385105354
677,0.6438312229898316,0.6132364150094145,0.030594807980417138
678,0.6367638281501704,0.6179998776959295,0.018763950454240952
679,0.6537292329886485,0.6275700559424605,0.026159177046187976
680,0.6467701679143568,0.6176949206067864,0.029075247307570384
681,0.6576913069783178,0.6341018541326261,0.023589452845691694
682,0.647593785024487,0.6368395192078934,0.010754265816593556
683,0.6415211720087278,0.6262030434435045,0.015318128565223299
684,0.6535516896211457,0.6359904759766818,0.017561213644463947
685,0.6599324619818575,0.617271860649388,0.04266060133246952
686,0.6542395746406218,0.625305959492443,0.028933615148178715
687,0.6642441452563222,0.6470790117579233,0.017165133498398988
688,0.6431954279663946,0.6073751110001124,0.035820316966282184
689,0.6403995045639544,0.6096918742440052,0.030707630319949275
690,0.660723418103625,0.625885193023338,0.034838225080287
691,0.657011386430875,0.627007218217615,0.03000416821326002
692,0.6460259199841433,0.6191316750824561,0.026894244901687125
693,0.6463091403752291,0.6178941161810675,0.028415024194161642
694,0.6473798741498998,0.6256842648491004,0.02169560930079939
695,0.6341623771910232,0.6415468229413376,-0.0073844457503143834
696,0.6522275816607334,0.6285922597150189,0.023635321945714494
697,0.6581136565280644,0.641509666145797,0.016603990382267453
698,0.6544019548348358,0.6333752360058075,0.02102671882902829
699,0.6563061102420406,0.6338979150261305,0.022408195215910087
700,0.6525978120204677,0.6400355132040597,0.012562298816408024
701,0.6379775412941203,0.616570693100025,0.02140684819409533
702,0.6585331496617106,0.6280057340272358,0.030527415634474808
703,0.6496200681525729,0.6194338296975318,0.030186238455041092
704,0.6422778138476161,0.6228637955921266,0.019414018255489496
705,0.6412512014173862,0.636640875893797,0.004610325523589198
706,0.6556925510127547,0.6220177674116326,0.03367478360112208
707,0.65660656950155,0.6319539037680144,0.02465266573353564
708,0.6447152051753181,0.6131474615316974,0.031567743643620694
709,0.641348931126403,0.6254111667101622,0.01593776441624084
710,0.6558269265607318,0.6367124119662645,0.019114514594467336
711,0.6387910575485395,0.6260738561353499,0.01271720141318955
712,0.6503806593007725,0.6293755422008757,0.02100511709989683
713,0.6458280311171501,0.6242077367826808,0.021620294334469325
714,0.6442897805148701,0.6219934432231767,0.022296337291693336
715,0.6485552127589645,0.6368829425271858,0.011672270231778747
716,0.6500637667670776,0.6406420242834907,0.009421742483586848
717,0.6471750001923738,0.6441009337737454,0.003074066418628396
718,0.6424374677462265,0.6456170856733304,-0.0031796179271039726
719,0.6573959095542983,0.6164879815319106,0.04090792802238763
720,0.6249622199268113,0.6272589855210685,-0.0022967655942571774
721,0.6574358935899959,0.6256949733846889,0.031740920205306944
722,0.6345275921063778,0.6073735344944607,0.027154057611917026
723,0.6552833071374783,0.62656694488252,0.028716362254958328
724,0.6580796616893206,0.6299373117839061,0.028142349905414532
725,0.636556698253371,0.6191152377382442,0.01744146051512685
726,0.6540622237081035,0.6319771513356449,0.022085072372458603
727,0.6234615936383553,0.625274892266166,-0.0018132986278106555
728,0.6553958649271739,0.6256949164398603,0.02970094848731364
729,0.6376701578803748,0.6422439736662883,-0.0045738157859134265
730,0.6570411300957035,0.6386102450415942,0.01843088505410928
731,0.6587967525273184,0.6347737054398124,0.024023047087506022
732,0.64366083694855,0.617794905955526,0.025865930993024033
733,0.6378222352102637,0.627657711574071,0.01016452363619269
734,0.6381170948682163,0.6199804273320937,0.01813666753612264
735,0.6487953185783245,0.62195819011204,0.0268371284662845
736,0.6609943561199386,0.6365897152338583,0.024404640886080298
737,0.6529151312024367,0.6276780430883596,0.0252370881140771
738,0.665713762013132,0.6237508633116935,0.041962898701438545
739,0.6463986210772135,0.6250811349036294,0.021317486173584088
740,0.6292564696846235,0.6020603394264086,0.02719613025821488
741,0.6570329799922258,0.6353674876660899,0.021665492326135904
742,0.6319730735504855,0.6142061284106354,0.01776694513985011
743,0.6764333456249066,0.6307237064494908,0.04570963917541582
744,0.6430681097476539,0.6218575681820573,0.021210541565596652
745,0.6516203253115764,0.6290105151035841,0.022609810207992354
746,0.6275617087633619,0.6135135576793186,0.014048151084043337
747,0.6584187162843473,0.6328276212536283,0.02559109503071899
748,0.6662445836479953,0.6321191097928863,0.034125473855109
749,0.6495718369601788,0.6379977316810282,0.011574105279150593
750,0.6459422164326857,0.6275353103116635,0.018406906121022137
751,0.6575038025082552,0.623269864381396,0.034233938126859265
752,0.6490522843669968,0.6318570674128168,0.017195216954180026
753,0.6481796217849775,0.6424685377660319,0.0057110840189456
754,0.6774844125399045,0.6420987592497699,0.035385653290134655
755,0.6589826143819828,0.6226632043071936,0.03631941007478923
756,0.6314967560035605,0.6154428659955817,0.016053890007978744
757,0.624694482853612,0.6095473337783915,0.015147149075220412
758,0.6500129344671026,0.6246058302205341,0.025407104246568557
759,0.6451884723437328,0.6280091740174302,0.017179298326302606
760,0.6372027039498389,0.6333217105259656,0.003880993423873269
761,0.645321724989589,0.6145710163162275,0.030750708673361493
762,0.6556540690300712,0.6303818428302247,0.02527222619984648
763,0.6641183558830487,0.6252502709067814,0.03886808497626726
764,0.6596117322687104,0.6103671772645002,0.04924455500421021
765,0.662456123484188,0.6359062179076093,0.02654990557657877
766,0.6450713154227375,0.6222727942169375,0.02279852120580006
767,0.6401727307046441,0.6304845655037826,0.009688165200861465
768,0.6365575674016788,0.6268776483597135,0.009679919041965301
769,0.6604737747539308,0.6309532723963535,0.029520502357577305
770,0.6437612660128815,0.6199867873966113,0.023774478616270245
771,0.6493951772204677,0.630590944208895,0.018804233011572635
772,0.6593855687540746,0.630797763604752,0.028587805149322576
773,0.6490398320992444,0.6364915673915607,0.012548264707683776
774,0.6603400951271386,0.6152704870473179,0.045069608079820744
775,0.6488206748351317,0.6336686001842621,0.015152074650869651
776,0.6300311587267013,0.6177711247216547,0.012260034005046605
777,0.6534969976676835,0.6248505330047988,0.028646464662884785
778,0.6524453133005291,0.6233141022310699,0.029131211069459262
779,0.6546915106028109,0.6220966756336654,0.0325948349691455
780,0.6508099330554913,0.6170414358183651,0.03376849723712616
781,0.6560995204119457,0.6309898103703747,0.02510971004157103
782,0.6477079420152133,0.627457441391939,0.02025050062327427
783,0.6648426457062895,0.6251898399418435,0.039652805764445964
784,0.6409844520738787,0.615573390370302,0.025411061703576654
785,0.6460935466183794,0.6075237801166972,0.0385697665016822
786,0.6502207922456339,0.634232713335891,0.015988078909742853
787,0.6385766888939787,0.6350131884057462,0.003563500488232507
788,0.6444260301762169,0.6259199042617642,0.018506125914452665
789,0.6503014909406833,0.6306979471398441,0.019603543800839285
790,0.6450595545990395,0.6297129209877947,0.015346633611244775
791,0.631217887168054,0.6219700030763998,0.009247884091654224
792,0.639477545198309,0.6055443058083563,0.03393323938995274
793,0.6459848397866342,0.6366359182407071,0.009348921545927147
794,0.6626273596632017,0.6266029364310725,0.03602442323212929
795,0.6666624828964083,0.63553595491608,0.031126527980328333
796,0.6535271496351774,0.6266896087998114,0.026837540835366047
797,0.6606134480538334,0.6199707277446898,0.04064272030914362
798,0.6625578401233793,0.6321998034881777,0.030358036635201535
799,0.6471424240456721,0.6347678700565024,0.012374553989169756
800,0.6339756746893924,0.6285178636342983,0.0054578110550941306
801,0.6457392584756985,0.6278674919394637,0.01787176653623479
802,0.6464641680446803,0.6455278588080627,0.0009363092366175829
803,0.6737409125243116,0.633652230953572,0.040088681570739526
804,0.6505324140765141,0.6361628779913957,0.014369536085118373
805,0.6633379385200139,0.6272649843496588,0.036072954170355054
806,0.6393866623183585,0.6315973512120251,0.0077893111063334075
807,0.6485505679614111,0.614321718807952,0.03422884915345903
808,0.6686116071131325,0.632858874598179,0.03575273251495348
809,0.6610081678799843,0.638367268144477,0.022640899735507314
810,0.6571946101758769,0.6358962363011599,0.021298373874717003
811,0.6470513346187458,0.6179717265053507,0.02907960811339505
812,0.6398126747935119,0.6315560767189229,0.008256598074589006
813,0.6494104143423739,0.6239503758386858,0.025460038503688054
814,0.6437045253839669,0.6287636504095786,0.01494087497438834
815,0.6557437056368575,0.6357927817449047,0.019950923891952743
816,0.6413975433050251,0.6268399254063444,0.014557617898680708
817,0.6508890645192299,0.6162412145970416,0.03464784992218828
818,0.636175808873074,0.6235234203227784,0.012652388550295601
819,0.6608526879082061,0.6256307041822241,0.035221983725981953
820,0.6484804707547492,0.6044894259988389,0.043991044755910313
821,0.6597934687879955,0.624614147377656,0.035179321410339526
822,0.6471003985674012,0.6245696969630935,0.0225307016043077
823,0.6597486830854571,0.638260836426046,0.02148784665941106
824,0.6558412632687002,0.6312787052189232,0.024562558049777028
825,0.6533929904140755,0.6292289826178905,0.024164007796184994
826,0.6523824436913483,0.6254358550014456,0.02694658868990274
827,0.6560971689704561,0.618730626166193,0.0373665428042631
828,0.6494291573436822,0.6373609170469879,0.012068240296694288
829,0.6323593149871826,0.6072822318149583,0.025077083172224235
830,0.6306553179187695,0.6193279658844344,0.011327352034335103
831,0.6497605623330868,0.6257659289061381,0.02399463342694863
832,0.6311483531662461,0.6226301681931399,0.008518184973106191
833,0.6405283063985202,0.6125021837008552,0.028026122697665024
834,0.6446541894055645,0.6307811456910112,0.013873043714553335
835,0.6393689711791452,0.6208751088458129,0.018493862333332278
836,0.6218436481426156,0.6337433473202062,-0.011899699177590595
837,0.6480299351451525,0.6450888074244154,0.002941127720737069
838,0.6683139068714136,0.6371408673605723,0.03117303951084127
839,0.6412972077239735,0.6527099511483853,-0.011412743424411786
840,0.6706641001296237,0.6392333930327793,0.03143070709684448
841,0.6694717098798417,0.6265217856909998,0.042949924188841915
842,0.6438753201149374,0.6300492216047692,0.01382609851016825
843,0.6696860317228897,0.6320662561508961,0.037619775571993586
844,0.6445167601164651,0.6313323111496617,0.013184448966803375
845,0.6343464850097585,0.624745647447282,0.009600837562476539
846,0.6434687444983794,0.6251255553196621,0.018343189178717356
847,0.6669622047013174,0.6226444708833873,0.04431773381793014
848,0.6412975702959692,0.6198942028833838,0.021403367412585417
849,0.6411762744368749,0.6331728837899356,0.008003390646939224
850,0.644834388182196,0.620071507956785,0.024762880225410955
851,0.6480315619707541,0.6298342110873344,0.018197350883419672
852,0.6400265347302099,0.6253611044063985,0.014665430323811401
853,0.6328108896715955,0.6165669370870668,0.01624395258452871
854,0.6407691807010477,0.6279559389731704,0.012813241727877345
855,0.6421542785379555,0.6241045501406721,0.01804972839728336
856,0.6404842492030243,0.6306096143788499,0.009874634824174389
857,0.6722986084408348,0.6427086999586603,0.029589908482174465
858,0.6539949373280614,0.6371154147703679,0.016879522557693427
859,0.640428506722849,0.6244985209553525,0.01592998576749649
860,0.668202911664737,0.6276584122671593,0.04054449939757765
861,0.6360563480025938,0.608219933816088,0.027836414186505842
862,0.6540476602474922,0.6182454374601704,0.035802222787321814
863,0.6585571114095402,0.6261986506608411,0.03235846074869908
864,0.6624179602279483,0.6341708863466758,0.028247073881272455
865,0.6605099184617133,0.6303423675355163,0.03016755092619694
866,0.6545113159198116,0.6287726041565732,0.025738711763238387
867,0.6301522667989946,0.6319702547827517,-0.0018179879837570967
868,0.6505149494221376,0.6149518381646794,0.03556311125745826
869,0.6341476764239341,0.6275950595003708,0.006552616923563348
870,0.6498172579345992,0.6191985564161918,0.0306187015184074
871,0.6510829378205227,0.6280283267880876,0.023054611032435113
872,0.6611161961795201,0.6343186846317953,0.026797511547724806
873,0.6469423981164389,0.6309576347224587,0.01598476339398025
874,0.6497350989182555,0.6379125470604151,0.011822551857840424
875,0.6412699928463106,0.6301203100295566,0.011149682816753992
876,0.6416589802688821,0.6292213537613978,0.012437626507484367
877,0.640779847988612,0.6278563259276787,0.012923522060933279
878,0.6639028271333719,0.6060129480611072,0.05788987907226473
879,0.682822458848395,0.6337080199104167,0.04911443893797829
880,0.6767698849176859,0.62090928232667,0.055860602591015884
881,0.6461721793154102,0.6007768242705781,0.04539535504483205
882,0.6608513660586451,0.6293268322083039,0.03152453385034126
883,0.6445916884486643,0.6242828003411366,0.020308888107527734
884,0.6584724468447923,0.6241272905836645,0.034345156261127885
885,0.6431252765482142,0.6335920129300242,0.009533263618189958
886,0.6533524163999077,0.6265207401888724,0.026831676211035327
887,0.6616780343499175,0.6393363305038653,0.022341703846052163
888,0.6554602992309471,0.6211320803547498,0.0343282188761973
889,0.644854064042682,0.6311440260370088,0.013710038005673164
890,0.6558419040944651,0.6306432792729391,0.025198624821526017
891,0.6468871812044447,0.6295060981901562,0.017381083014288423
892,0.6524960249553957,0.6137330406247922,0.038762984330603545
893,0.6608017376515386,0.6376451674609702,0.023156570190568382
894,0.6405774202403772,0.6192802477155067,0.02129717252487051
895,0.6389702134482584,0.6450440905146942,-0.006073877066435807
896,0.6363494231616434,0.6214052618968123,0.014944161264831113
897,0.6544043297512948,0.6325027355858284,0.021901594165466443
898,0.624938130020425,0.6187577844197967,0.006180345600628301
899,0.6506538224274556,0.6154348883250035,0.03521893410245214
900,0.637164312908736,0.6325613340809234,0.004602978827812576
901,0.6555328685813783,0.6287154597812914,0.026817408800086873
902,0.656420809666381,0.6085941635243987,0.0478266461419824
903,0.6566092344704817,0.635265067354747,0.021344167115734725
904,0.6320694042306028,0.6326591637384208,-0.0005897595078180329
905,0.6563494389003298,0.6323790833656173,0.023970355534712495
906,0.6343294036120248,0.6413384527888489,-0.0070090491768241
907,0.6559606598774991,0.6413364694185609,0.014624190458938147
908,0.6353771529621183,0.6245110302844127,0.010866122677705592
909,0.6558864274556494,0.6397941539570168,0.016092273498632625
910,0.642909338267364,0.6183943529630179,0.024514985304346038
911,0.6489792359741537,0.6308430129073355,0.01813622306681828
912,0.6390016420351969,0.6274927795006445,0.011508862534552411
913,0.658789764902682,0.62777756527958,0.031012199623102088
914,0.6509774909313331,0.6342809439575944,0.01669654697373868
915,0.6458598870544073,0.6284279777409366,0.017431909313470717
916,0.6539512197041965,0.6119692500621636,0.041981969642032824
917,0.6419133167161124,0.6167979671779963,0.025115349538116116
918,0.6452583708844176,0.6348569697295924,0.01040140115482524
919,0.6494265066308708,0.6146807854996749,0.034745721131195895
920,0.6718670115417978,0.6202961917093008,0.051570819832497006
921,0.6366567785309182,0.6239055025983972,0.012751275932521011
922,0.6385359212454829,0.6275678596201318,0.010968061625351022
923,0.6479932449211159,0.6091003663046491,0.03889287861646673
924,0.6512997913004167,0.6364385855957811,0.01486120570463556
925,0.6462243883693195,0.6342213650502702,0.012003023319049344
926,0.662502232004867,0.6253732663938832,0.03712896561098378
927,0.6355903450921577,0.6174170790642979,0.018173266027859847
928,0.6536546997673502,0.6242499259037415,0.029404773863608735
929,0.6504288581097551,0.6150748645785925,0.03535399353116264
930,0.647538224785536,0.6234127893788157,0.024125435406720297
931,0.6590652526947524,0.6100507289776266,0.04901452371712578
932,0.645238651917515,0.6255322976910701,0.019706354226444844
933,0.6438828129667479,0.6256665182784381,0.018216294688309764
934,0.6567197896385478,0.6184533339502086,0.038266455688339196
935,0.6479253030043616,0.6272228077555515,0.02070249524881007
936,0.6363782225607315,0.6275181605463495,0.008860062014382053
937,0.6523609100801026,0.6298564464150399,0.022504463665062646
938,0.632649616920565,0.6053859654260171,0.027263651494547902
939,0.6365449890557588,0.6150011617773846,0.021543827278374228
940,0.6554236550687246,0.6346983790352876,0.02072527603343699
941,0.6338203043474938,0.626236184094923,0.007584120252570825
942,0.6262518554368056,0.6260793630718083,0.0001724923649972787
943,0.6677389408682523,0.6214265921875529,0.04631234868069933
944,0.6300589037934257,0.6283896866493323,0.0016692171440934045
945,0.6465672263707966,0.627617467065908,0.018949759304888514
946,0.6523406740086785,0.6280154166747117,0.024325257333966732
947,0.6579347948330164,0.6312722678805023,0.026662526952514143
948,0.6418071350266826,0.6218266782250355,0.019980456801647173
949,0.6398969821252193,0.6292018684217506,0.01069511370346865
950,0.6355777998836705,0.6146367143777608,0.020941085505909673
951,0.6291206456064896,0.6299979987613048,-0.0008773531548151858
952,0.6396197083520496,0.6288222132468863,0.010797495105163368
953,0.6388384041232564,0.6171366889780108,0.02170171514524566
954,0.6419903906390757,0.6182148781866047,0.023775512452471004
