symbol,globalScore,maxClinicalTrialPhase,chembl
NOTUM,0.0134896646959916,,
UIMC1,0.0134896646959916,,
FBL,0.0134896646959916,,
IER3,0.0134881285369018,,
TSPAN13,0.0134731082114764,,
GUCY1A2,0.0134678932357145,1.0,
TRIM71,0.0134407972154472,,
PREP,0.0134383341606187,,
ATF6,0.0134383341606187,,
SEMA4D,0.0134383341606187,0.5,
LZTFL1,0.0134280680535441,,
APOL3,0.0134191593615832,,
GYPE,0.0134009655308672,,
SLC5A4,0.0134009655308672,,
RPS6KA2,0.0133817282409799,0.25,
TMTC1,0.0133798772842873,,
HACD4,0.0133670213537141,,
G3BP1,0.0133518646598125,,
KAT5,0.0133459391969475,,
FER,0.0133397795327028,,
INPP1,0.0133380090003326,,
RRS1,0.0133202739292611,,
ANGPTL5,0.0133048747686492,,
TM4SF20,0.0133048747686492,,
GMPR,0.0133048747686492,,
ECE1,0.0133048747686492,0.5,
TMPRSS6,0.0133048747686492,0.5,
NOVA2,0.0133048747686492,,
C1ORF52,0.0133048747686492,,
HCAR2,0.0133048747686492,0.5,
CABLES1,0.0133048747686492,,
DCLRE1B,0.0133048747686492,,
LRRC4,0.0133048747686492,,
CD200,0.0133017823657835,0.5,
CAPRIN1,0.0133002654440166,,
COL6A5,0.0132950731780836,1.0,
LINC00578,0.0132826822952891,,
ARC,0.0132753083802744,,
NAPA,0.0132740764474255,,
NEBL,0.0132666342295363,,
TBX1,0.0132620096397318,,
COL4A3,0.0132467560318638,1.0,
MAG,0.0132305481534293,0.5,
ERN2,0.0132286417407508,,
H4C13,0.0132282422126512,,
PTPRR,0.0132278789655899,,
CALM3,0.013223680370977,,
PLA2G4A,0.0132222826519179,0.5,
ACKR1,0.013220980192749,,
CAST,0.0132185247648326,,
FYB2,0.0132164807459704,,
DNMT3B,0.0132112731372485,,
LIN28B,0.0132103525502627,,
TOX2,0.0132013924093375,,
TIPRL,0.0131919475908289,,
PTPN3,0.0131919475908289,,
FRMD6,0.013189483725131,,
MUC17,0.013174195018517,,
B3GNT6,0.0131611492696052,,
KRIT1,0.0131608004651452,,
CCL15,0.0131498565518231,,
BMPR2,0.0131289069143282,1.0,
LRP1,0.0131214402119088,0.75,
F12,0.0131204954855898,1.0,
SLC38A3,0.0131200848413069,,
CENPX,0.0131200848413069,,
SCAND2P,0.0131200848413069,,
CHRM2,0.0131200848413069,1.0,
CLEC5A,0.0131200848413069,,
MVB12B,0.0131126932442132,,
FZD5,0.0131119193655223,0.5,
CIP2A,0.0131073548685344,,
UBE2F,0.0130995526271577,,
SGCB,0.0130995526271577,,
INHBE,0.0130995526271577,,
H4C14,0.0130995526271577,,
IPO13,0.0130995526271577,,
H4C6,0.0130995526271577,,
CDHR3,0.013095170551615,,
PRSS55,0.0130892865200831,,
SPZ1,0.0130892865200831,,
CRISP2,0.0130892865200831,,
CITED4,0.0130790204130086,,
ABCA5,0.0130790204130086,,
CALM2,0.0130743652805104,,
CAMKMT,0.0130743652805104,,
TLR6,0.013068754305934,,
NPC2,0.0130560414786017,,
CEBPD,0.0130537379805424,,
LPCAT3,0.0130496593467753,,
MCM3,0.0130430576113892,,
WDR49,0.0130387772732762,,
CLEC17A,0.0130303590654751,,
BCAN,0.0130098268513259,,
ANGPTL7,0.0130065416970621,,
CHAF1A,0.0129781751746699,,
SIGLEC1,0.0129763593422628,,
CHPT1,0.0129553037884251,,
IL5RA,0.0129520801231369,1.0,
RIPK4,0.0129489362656303,,
DNAH8,0.0129420288749474,,
ENPP1,0.0129379641018039,,
LINC01140,0.0129352949139645,,
TRPM6,0.0129352949139645,,
PPM1M,0.0129352949139645,,
PKIA,0.0129352949139645,,
CD248,0.0129352949139645,0.5,
MRPL44,0.0129352949139645,,
TUSC7,0.0129352949139645,,
HLA-DQB2,0.0129352949139645,,
RHEB,0.0129352949139645,,
MPRIP,0.0129264660618804,,
TNFRSF11B,0.0129227160229039,,
CNTN2,0.0129147626998154,,
BRI3BP,0.0129057285255897,,
CRACDL,0.0129057285255897,,
PABPC3,0.0129057285255897,,
MAP2K5,0.0129044965927408,,
STX1A,0.0129043079119143,,
EFR3B,0.0128997005118669,,
MFSD2A,0.0128970902327988,,
GARS1,0.0128841417301327,,
CORO1A,0.0128757389221886,,
HCK,0.0128572194056525,1.0,
KCNJ8,0.0128501255744286,1.0,
RAB11FIP1,0.0128411863602174,,
CDC42,0.0128240856739488,,
SNRPB,0.0128121016290696,,
AATF,0.0128121016290696,,
ZHX3,0.0128059419648249,,
CAMK1D,0.0128045047098344,,
NXF3,0.0127934567362006,,
KCNJ15,0.0127873759466014,,
BORCS7,0.0127726797779032,,
PIP,0.0127679447979056,,
TFAM,0.0127583072279988,,
IL23R,0.0127583072279988,,
CHFR,0.0127505049866222,,
TPTEP1,0.0127505049866222,,
FIS1,0.0127505049866222,,
NPC1,0.0127505049866222,,
NOVA1,0.0127505049866222,,
MAT1A,0.0127505049866222,,
FGF12,0.012729972772473,,
NEU1,0.012711290029109,,
SELE,0.0127065434989651,0.75,
VIM-AS1,0.0126991744512493,,
NEURL1,0.0126919162549547,,
RGS18,0.0126897933156012,,
TMC5,0.0126895818278055,,
TLR9,0.0126880849941531,1.0,
ADGRE5,0.0126817840180752,,
TMEM232,0.0126758054047775,,
WNT3,0.0126573486393685,,
LIPT2,0.0126529769694137,,
CBX6,0.0126529769694137,,
GLRX,0.0126402469966412,,
ZNF32,0.0126375778088018,,
MT1A,0.0126375778088018,,
SRXN1,0.0126197147824921,,
ARHGAP1,0.0126170455946527,,
TKTL1,0.0126067794875781,,
RAMP1,0.0126053692841428,1.0,
KCNK1,0.0125900323190013,,
PID1,0.0125897103151732,,
VAMP5,0.0125795163997265,,
VNN2,0.0125782334771771,,
ISYNA1,0.0125762246412594,,
LRRK2-DT,0.0125674433125646,,
PBX4,0.0125657150592798,,
SLBP,0.0125657150592798,,
NUDCD1,0.0125657150592798,,
ERLIN1,0.0125657150592798,,
SP5,0.0125657150592798,,
DPH2,0.0125657150592798,,
SEMG1,0.0125657150592798,,
ACBD3,0.0125657150592798,,
ZNF366,0.0125657150592798,,
EBF3,0.0125657150592798,,
PARD6B,0.0125657150592798,,
AVPR2,0.0125657150592798,1.0,
COL4A6,0.0125657150592798,1.0,
SNORD60,0.0125657150592798,,
CREBZF,0.0125657150592798,,
RAPH1,0.0125657150592798,,
C16ORF54,0.0125657150592798,,
GLIS2,0.0125657150592798,,
PAQR9,0.0125657150592798,,
H2AC7,0.0125632832309046,,
ANK3,0.012561779760991,,
ENPP5,0.0125565123687511,,
SYNM,0.0125490766349435,,
PPDPF,0.0125451828451307,,
MINDY4,0.0125431296237157,,
RPS6KA1,0.0125314755307304,0.25,
TCP11L2,0.0125298764281988,,
TMEM212,0.012527139208176,,
SLC5A7,0.0125246506309815,,
ZWILCH,0.0125246506309815,,
CABYR,0.0125244417845218,,
MYO10,0.012511920658209,,
CHMP3,0.0125084301818037,,
TJP1,0.0125031599102188,,
KCNK5,0.0125028072699982,,
TNFSF9,0.0125024632689571,,
TUBA4A,0.0124965214975972,1.0,
SLCO4C1,0.0124528375274687,,
TNKS1BP1,0.0124527878814595,,
SOX10,0.0124527878814595,,
CAMK2G,0.0124527878814595,,
ZNF750,0.012445452989404,,
PLA2G4F,0.0124414496565361,,
SEMA3C,0.0124349248551497,,
PKIG,0.0124345302983561,,
SEC14L3,0.0124326663115933,,
APOC3,0.0124234268152262,1.0,
PAX9,0.0124219895602358,,
RYBP,0.0124219895602358,,
KLRD1,0.0124130067165455,,
LINC00342,0.0124050684162203,,
RPGR,0.0123985348595056,,
TNFRSF17,0.0123932399485723,1.0,
CFL2,0.012392012527578,,
DPP6,0.0123833774834452,,
MAEL,0.0123809251319375,,
PIK3IP1,0.0123685390979151,,
SSR4,0.0123642930007982,,
TNRC6B,0.0123603929177883,,
PRR13,0.0123603929177883,,
SEC31A,0.0123603929177883,,
LINC00273,0.0123603929177883,,
GALR1,0.0123603929177883,,
KLHDC9,0.0123603929177883,,
TMEM213,0.0123603929177883,,
ECM1,0.0123525631890646,,
INPP5A,0.0123509277150736,,
H3C12,0.0123508175423223,,
DKK4,0.0123501268107137,,
XXYLT1,0.0123501268107137,,
NTNG1,0.0123448486143666,,
B4GALT4,0.0123398607036392,,
SLCO6A1,0.0123198621585143,,
GSTK1,0.0123198621585143,,
IL5,0.0123048637878025,1.0,
SULT1A1,0.0122774427726257,,
SYNPO,0.0122749674442079,,
SLC28A3,0.0122603221330631,,
BLACAT1,0.0122577318470426,,
RNASEH1,0.0122577318470426,,
WNT11,0.0122577318470426,,
ANXA6,0.0122577318470426,,
STARD9,0.0122384036318854,,
RNF126,0.0122371996328934,,
RASSF8,0.0122339626664791,,
RHBDL2,0.012230430151389,,
PTK2B,0.0122284636066061,0.75,
H2BC7,0.0122173802623757,,
SLC2A4,0.0121961352045951,,
DUSP3,0.0121961352045951,,
TNFRSF10A-DT,0.0121961352045951,,
TRIM8,0.0121961352045951,,
UBA6,0.0121961352045951,,
HES6,0.0121961352045951,,
CHD8,0.0121961352045951,,
ADIPOR2,0.0121961352045951,,
KDM8,0.0121961352045951,,
SMC4,0.0121927120049459,,
CCM2L,0.0121887436075014,,
TENT5B,0.0121887436075014,,
TLL1,0.0121887436075014,,
NCBP3,0.012175602990446,,
BTBD9,0.012175602990446,,
ELFN1,0.012175602990446,,
CDK14,0.012175602990446,0.5,
H4C2,0.012175602990446,,
LRP8,0.012175602990446,,
MYO1B,0.012175602990446,,
MSX1,0.012175602990446,,
ADIPOQ,0.0121558794941194,,
CDR2,0.0121448046692222,,
IL20RA,0.0121443940249393,,
ARAP2,0.0121432882540163,,
RANBP3L,0.0121346583290063,,
FAM184A,0.0121233903773148,,
HMGCLL1,0.0121203713343847,,
DDX41,0.0120986071873866,,
CD55,0.0120825197166687,,
UQCC2,0.0120630864569086,,
TBX5-AS1,0.0120630864569086,,
ENSG00000256013,0.0120630864569086,,
SLC24A3,0.0120630864569086,,
EPO,0.0120524097055511,,
RNF180,0.0120483032627212,,
UGGT1,0.0120402443686677,,
EIF5B,0.0120396797327786,,
RAB27A,0.0120205847736199,,
PHKA1,0.0120113452772528,,
ADAMTS4,0.0120113452772528,,
TMED9,0.0120113452772528,,
AGRP,0.0120113452772528,,
NRXN1,0.0120113452772528,,
RPA2,0.0120113452772528,,
DGKA,0.0120113452772528,,
MIR21,0.0120113452772528,,
CARD14,0.0120113452772528,,
PGK2,0.0120113452772528,,
SKA2,0.0120113452772528,,
ABHD12,0.0120113452772528,,
GSTA2,0.0120113452772528,,
ASH1L,0.0120113452772528,,
MPG,0.0120113452772528,,
LGI1,0.0120113452772528,,
C9,0.0120113452772528,,
SUPT16H,0.0120113452772528,,
BUD23,0.0120113452772528,,
METTL8,0.0120113452772528,,
KLK1,0.0120113452772528,,
ZBED2,0.0120092445443614,,
TRH,0.0120006559551518,,
ARHGEF16,0.0119990574716348,,
UBE2M,0.0119908130631036,,
FABP1,0.0119908130631036,,
XRCC3,0.0119908130631036,,
ADGRF5,0.0119842606598498,,
BMP1,0.0119780830903311,,
ABCA10,0.0119743872917843,,
ATP7B,0.0119691381089349,,
ESRRB,0.0119600147418799,,
DOCK2,0.0119524178226447,,
WNT5B,0.0119497486348053,,
CHRNA1,0.0119267525549583,1.0,
MYLK,0.0119218465374765,,
KLRC3,0.0119179237028741,,
ACTN2,0.0119097108172145,,
INPP5K,0.0119097108172145,,
PDIA6,0.0119048261034748,,
EYA4,0.011903690962874,,
E2F6,0.0118998553544229,0.75,
SIAH2,0.0118984180994324,,
HCST,0.0118984180994324,,
BIN1,0.0118984180994324,,
HSP90B2P,0.0118932505100191,,
CCL3,0.0118899659707136,,
PDLIM1,0.0118735360113865,,
PSMA3,0.0118676197782087,1.0,
VDAC2,0.0118550534578914,,
MYO6,0.0118458499298051,,
ADGRL4,0.0118364471695723,,
FOXF2,0.011834516664577,,
GNLY,0.0118330609124457,,
NEFL,0.0118265553499104,,
SNTG2,0.0118265553499104,,
CHGB,0.0118265553499104,,
ADPRHL1,0.0118265553499104,,
POTED,0.0118265553499104,,
MIIP,0.0118265553499104,,
GDF2,0.0118265553499104,0.75,
MRM2,0.0118265553499104,,
HPDL,0.0118265553499104,,
MBOAT7,0.0118265553499104,,
TAOK3,0.0118265553499104,,
CNTN3,0.0118265553499104,,
POTEE,0.0118265553499104,,
IL27RA,0.0118265553499104,,
ADAM11,0.0118265553499104,,
VASH2,0.0118265553499104,,
GPAM,0.0118265553499104,,
DIDO1,0.0118265553499104,,
RASA3,0.0118265553499104,,
MAFA,0.0118265553499104,,
PEX3,0.0118265553499104,,
SAC3D1,0.0118265553499104,,
GSTM1,0.0118210734919132,,
APOC1,0.0118123939783857,,
OSBPL3,0.011812382665615,,
SEC14L4,0.0118097189343081,,
DHPS,0.0118060231357613,,
USP1,0.0118060231357613,,
KIF13A,0.0117957570286867,,
ACTL6A,0.0117858827892076,,
SIRT7,0.0117786736212566,,
TOMM40,0.0117752248145375,,
BCL2L10,0.0117752248145375,0.75,
GADD45A,0.0117663959624534,,
LINC02880,0.0117470956811532,,
RPS6KA3,0.0117453378722072,0.25,
IRAK1,0.0117453378722072,1.0,
COLEC10,0.0117452477818798,,
JAG2,0.0117346383072783,,
MASP2,0.0117316965205413,0.75,
CD8B,0.0117256032355547,,
OLFML1,0.0117251704733561,,
MAGEH1,0.0117230729905987,,
CCDC102B,0.0117204602695224,,
CHTF18,0.011714214858858,,
COPG1,0.0117087415164995,,
FAR2,0.0117078915533844,,
EIF2S1,0.0117042734439089,,
CCN6,0.0117033620650155,,
SULF2,0.0116874370283066,,
SRPX2,0.0116871156890713,,
BMPER,0.0116711264888013,,
PPARD,0.0116654447455957,1.0,
PTTG1IP,0.0116622976367172,,
DUSP14,0.0116417654225681,,
CELF6,0.0116417654225681,,
LINC00680,0.0116417654225681,,
POLE4,0.0116417654225681,,
VWC2,0.0116417654225681,,
DNAJC24,0.0116417654225681,,
VDAC3,0.0116417654225681,,
HNRNPDL,0.0116386483051162,,
PI3,0.0116212332084189,,
HOXD3,0.0116212332084189,,
PRKAR2A,0.0116212332084189,,
DNAL1,0.0116212332084189,,
FAM138B,0.0116212332084189,,
IRX5,0.0116110754970211,,
NNAT,0.0115955679407325,,
IGKV1D-16,0.0115900242429122,,
PRPF6,0.0115867390886483,,
VEGFB,0.0115856981612609,0.75,
HK1,0.011573254206568,,
PSMB3,0.0115701079951875,1.0,
PGM2L1,0.0115639600288778,,
RGS13,0.0115513519373166,,
FAM13C,0.01154567466035,,
LTBP1,0.0115288382447477,,
S100A5,0.0115225368587658,,
S1PR4,0.0115151104888807,1.0,
F2,0.011510975218438,1.0,
EPHA4,0.0115081679852132,1.0,
OTX2,0.0115072794198911,,
PRL,0.011498450567807,,
PDGFA,0.0114812035079217,,
SYDE2,0.0114743005385526,,
RYR1,0.0114569754952257,1.0,
H4C4,0.0114569754952257,,
CYP4F12,0.0114569754952257,,
H4C3,0.0114569754952257,,
H4C16,0.0114569754952257,,
XAB2,0.0114569754952257,,
RNASEK-C17ORF49,0.0114569754952257,,
C1QL1,0.0114569754952257,,
DPYS,0.0114569754952257,,
H4C11,0.0114569754952257,,
H4C1,0.0114569754952257,,
ACTR3,0.0114569754952257,,
RSU1,0.0114569754952257,,
FUT7,0.0114569754952257,,
MTERF1,0.0114569754952257,,
GRHL2,0.0114569754952257,,
PTPN9,0.0114569754952257,,
H4C8,0.0114569754952257,,
H4C5,0.0114569754952257,,
SFTA2,0.0114569754952257,,
H4C12,0.0114569754952257,,
H4C15,0.0114569754952257,,
ATG9B,0.0114569754952257,,
BACC1,0.0114569754952257,,
CCT4,0.0114569754952257,,
IER5L,0.0114421106718746,,
HEYL,0.0114238132832296,,
WIPF1,0.0114159110669274,,
CPE,0.0114159110669274,,
BAIAP2L2,0.0114083141476922,,
ENSG00000280371,0.011406945453446,,
ENSG00000279284,0.011406945453446,,
FLACC1,0.011401538517023,,
KRT4,0.0113801895017098,,
SIN3A,0.0113672497193939,,
CAPN3,0.0113594474780172,,
SYBU,0.0113550272544117,,
TMEM9B,0.011353493135914,,
DECR2,0.011353493135914,,
POLR3H,0.011353493135914,,
FAM124B,0.011353493135914,,
ENSG00000214708,0.011353493135914,,
FGD4,0.011353493135914,,
ARF6,0.0113457581712934,,
CASC9,0.0113432924376736,,
NEDD8,0.0113261852910956,,
TJP2,0.0113261852910956,,
SLC22A3,0.0113261852910956,,
SEMA3B,0.0113167175248625,,
RGS5,0.0113152805877195,,
TNFRSF12A,0.0113103661811461,0.5,
PGAP4,0.01130943973052,,
FABP7,0.0113088797178053,,
EBI3,0.0113084184844193,,
GPR162,0.0113029838891071,,
DIAPH2,0.0112942734461738,,
SPRYD7,0.011292512459891,,
PIEZO2,0.0112721855678834,,
FAF2,0.0112721855678834,,
MFGE8,0.0112721855678834,0.25,
C5ORF34,0.0112721855678834,,
S100A3,0.0112671551342262,,
ALDH1A3,0.0112665933643752,,
SLC14A2,0.0112633567157992,,
MZB1,0.0112610981722428,,
CD151,0.0112562605311744,,
ARHGEF39,0.0112413872466596,,
COL11A2,0.0112387812474069,1.0,
MIR32,0.0112336355895108,,
EGR2,0.0112208550325105,,
KCNIP3,0.0112208550325105,,
RORC,0.0112171592339636,0.25,
SCD5,0.0112050064588569,,
RHAG,0.0112029920062007,,
INAVA,0.0111899685274463,,
RTN4RL2,0.0111850947865139,,
HSPA1B,0.0111748630201718,0.75,
KCND2,0.011159258390063,1.0,
HLA-G,0.0111540939096674,,
LTA4H,0.0111489922829885,0.5,
DRD2,0.0111387261759139,1.0,
LRRFIP1,0.0111334702442918,,
GSTA1,0.0111284600688393,,
COPA,0.0111243536260095,,
HOXB2,0.0111157300960668,,
FDCSP,0.0111105119027144,,
LIAS,0.0110976993301647,,
CNGB1,0.011087395640541,,
TRIM73,0.011087395640541,,
OLFML2B,0.011087395640541,,
LINC01128,0.011087395640541,,
FAM3D,0.011087395640541,,
C5AR2,0.011087395640541,,
IPO11,0.011087395640541,,
USP48,0.011087395640541,,
FAM27E5,0.011087395640541,,
TTI1,0.011087395640541,,
INPP5D,0.011087395640541,0.75,
SLC25A32,0.011087395640541,,
ALDH6A1,0.011087395640541,,
PSMF1,0.011087395640541,,
CST7,0.011087395640541,,
CYFIP1,0.011087395640541,,
HCRT,0.011087395640541,,
CALB1,0.011087395640541,,
RAET1L,0.011087395640541,,
POPDC3,0.011087395640541,,
SAV1,0.011087395640541,,
ADO,0.011087395640541,,
TLX2,0.011087395640541,,
FER1L5,0.011087395640541,,
CHD3,0.011087395640541,,
DNAJC9,0.011087395640541,,
PI4K2A,0.011087395640541,,
APPBP2,0.011087395640541,,
ATG13,0.011087395640541,,
CASTOR2,0.011087395640541,,
ZGRF1,0.011087395640541,,
ADA2,0.011087395640541,,
FBXL3,0.011087395640541,,
WTIP,0.011087395640541,,
APOF,0.011087395640541,,
PSPC1,0.011087395640541,,
EMSLR,0.011087395640541,,
COP1,0.011087395640541,,
RIOK3,0.011087395640541,,
PRRT3,0.011087395640541,,
CRYBG3,0.011087395640541,,
KISS1R,0.011087395640541,,
MIR155,0.011087395640541,,
KCNJ14,0.011087395640541,,
CTU2,0.011087395640541,,
ITFG1,0.011087395640541,,
FHL3,0.011087395640541,,
EDA,0.011087395640541,,
NUDT5,0.011087395640541,,
NLRC5,0.011087395640541,,
LINC00973,0.011087395640541,,
RHOG,0.011087395640541,,
MYBPH,0.0110843032376753,,
FIRRM,0.0110822625870037,,
PLXNB2,0.0110668634263919,,
TSPO,0.0110592665071567,1.0,
LCAL1,0.0110494795499301,,
TSPAN8,0.0110468262557511,,
NTM,0.0110443871770756,,
LAPTM5,0.0110423755765927,,
IVL,0.0110336012394702,,
RDX,0.0110287205480556,,
LINC00607,0.0110130690253211,,
PTRH2,0.0110130690253211,,
H3C10,0.0110087121627326,,
BRAFP1,0.0110067040389348,,
SEMA3D,0.0110051199394868,,
VRK1,0.0110038968057101,,
IGHA1,0.0109939740661624,,
JCHAIN,0.0109898676233325,,
PCGF5,0.0109857611805027,,
DSC3,0.0109849398919367,,
CABCOCO1,0.0109810154595864,,
ARHGDIA,0.0109720045970228,,
H3C6,0.0109618139798463,,
GIPC2,0.0109617384899482,,
DISP1,0.0109617384899482,,
ATP13A4,0.010945126288203,,
TULP2,0.010943670141497,,
CMAHP,0.010943670141497,,
SDK1,0.010943670141497,,
JSRP1,0.010925824514451,,
HDAC5,0.0109226174391244,1.0,
EIF2AK2,0.0109214827794725,,
MAT2A,0.0109200455244821,,
H3C1,0.0109199119142737,,
ASPHD1,0.0109158729158055,,
PPHLN1,0.0109091760217264,,
DHRS4,0.0109091760217264,,
EDARADD,0.0109091760217264,,
DNAJC12,0.0109049542032448,,
MED15,0.0109026057131987,,
CPT1C,0.0109026057131987,,
TIMD4,0.0109026057131987,,
PBXIP1,0.0109026057131987,,
CAPG,0.0109003222946153,,
EIF3M,0.0108820734990495,,
HDLBP,0.0108820734990495,,
TRPC1,0.0108820734990495,,
RASA2,0.0108820734990495,,
PRSS8,0.0108813353965338,,
FAM215A,0.0108718073919749,,
ZFYVE9,0.0108656477277302,,
MAP3K3,0.0108615412849004,,
PRSS22,0.0108602862115174,,
CXADR,0.010859383340959,,
DEFB1,0.0108466958974984,,
CMPK1,0.0108392345410821,,
C1QB,0.0108368279263016,,
PAWR,0.0108153438030648,,
VCL,0.0108103441902358,,
CST6,0.0108084691429042,,
CIMIP1,0.0108084120343004,,
CHKB,0.0108037183530782,,
H1-4,0.0107940152601631,,
NMU,0.0107826219332172,,
MSTN,0.0107794124283038,0.75,
ABO,0.0107588802141546,,
BTNL8,0.0107436863756842,,
PCP4,0.0107363607887072,,
NOS1,0.0107331200783246,0.75,
MIR145,0.0107285072916743,,
RALA,0.0107178157858563,,
FARP1,0.0107178157858563,,
SOX1,0.0107178157858563,,
DENND1C,0.0107178157858563,,
CST4,0.0107178157858563,,
MIR600HG,0.0107178157858563,,
PRMT3,0.0107178157858563,,
PDSS1,0.0107178157858563,,
PTGER4,0.0107003030411022,1.0,
CERS4,0.0106972835717072,,
CDK13,0.0106972835717072,0.5,
TNFSF13,0.0106798762601279,0.75,
P4HA3,0.0106789118119752,,
COL22A1,0.010676751357558,,
S100B,0.0106647098826469,,
PIM2,0.0106635362035212,0.25,
DUSP1,0.0106303451203105,,
MEF2A,0.0105961845048637,,
TNFRSF18,0.0105955338798548,0.5,
P2RX5,0.0105818925281889,,
CYP2D6,0.0105740902868123,,
COL14A1,0.0105740902868123,,
RGS9,0.010555200649795,,
H3C4,0.0105550132331424,,
H3C8,0.0105550132331424,,
H3C3,0.0105550132331424,,
H3C7,0.0105550132331424,,
ZBBX,0.0105431223977434,,
YTHDC1,0.0105366624950947,,
AZIN1,0.010533025858514,,
SEPTIN2,0.010533025858514,,
SIGLEC9,0.010533025858514,,
CCL1,0.010533025858514,,
LTB4R,0.010533025858514,0.75,
SLC25A17,0.010533025858514,,
KCNE1,0.010533025858514,,
VASH1,0.010533025858514,,
BOP1,0.010533025858514,,
IL17C,0.010533025858514,,
SMARCAL1,0.010533025858514,,
KRTAP8-1,0.010533025858514,,
MED13L,0.010533025858514,,
OLFML2A,0.010533025858514,,
LRCH1,0.010533025858514,,
TMEM245,0.010533025858514,,
MCRIP2,0.010533025858514,,
PYCR3,0.010533025858514,,
RFLNB,0.010533025858514,,
GABPB1-IT1,0.010533025858514,,
CDKN1C,0.0105311776031516,,
SCN1A,0.010523475197991,1.0,
DNAH14,0.0105108510672329,,
FREM2,0.010507651798437,,
ASS1,0.0104978038622181,,
RPL39L,0.0104900811250927,,
OVCH1,0.0104868283766784,,
CD46,0.0104866061638648,,
EOGT,0.0104784489827747,,
LAMP1,0.010471634538208,,
KCNA5,0.0104714292160665,1.0,
NR1I3,0.0104691290028238,,
THRA,0.0104685065300793,1.0,
CACNA1A,0.0104638322968313,1.0,
RBM15B,0.0104580987498116,,
SLC6A14,0.0104557198577089,,
SPTA1,0.0104534321018276,,
GGTA1,0.0104531873151871,,
EMP1,0.010450085362522,,
PSMA6,0.0104396042841353,1.0,
TRAF2,0.010434938279877,,
CXADRP1,0.0104335118966467,,
SPG7,0.0104335118966467,,
ARR3,0.0104335118966467,,
MEST,0.0104224021835979,,
FBXO17,0.0104200986806936,,
CD3E,0.0104152715489129,1.0,
SREBF2-AS1,0.0104098325736191,,
RBMS2,0.0104092166071946,,
GLB1L3,0.0104079328009629,,
CALML3,0.0103893003594699,,
VSIG2,0.010380504367383,,
LURAP1L,0.010363019125359,,
NEGR1,0.010363019125359,,
TNFAIP2,0.0103482359311716,,
REG3A,0.0103482359311716,,
CADPS,0.0103482359311716,,
FAM66A,0.0103482359311716,,
LINC02747,0.0103482359311716,,
KRT17P3,0.0103482359311716,,
WDR82,0.0103482359311716,,
UPK1A,0.0103482359311716,,
EGFLAM,0.0103482359311716,,
SLC9A4,0.0103482359311716,,
ZNF514,0.0103482359311716,,
AKIRIN1,0.0103482359311716,,
RFXAP,0.0103482359311716,,
VPS51,0.0103482359311716,,
DDX23,0.0103482359311716,,
TBC1D24,0.0103482359311716,,
CXORF38,0.0103482359311716,,
LRRC42,0.0103482359311716,,
DGKZ,0.0103482359311716,,
KCNC4,0.0103482359311716,1.0,
NKX2-5,0.0103482359311716,,
IL3RA,0.0103300314510271,1.0,
MAPRE3,0.0103277037170225,,
SLC11A2,0.0103277037170225,,
LINC01798,0.0103277037170225,,
H2BC26,0.0103249053735589,,
PLOD3,0.0103225706634852,,
RGS22,0.0103197281182693,,
KLK13,0.0103174376099479,,
GNAI3,0.0103071715028733,,
SNRK,0.010297878814478,,
SYP,0.0102917723422614,,
DDOST,0.0102891250939963,,
PAIP2,0.0102770332533724,,
CCN1,0.010271127965294,,
CTSK,0.0102687762624144,0.75,
UGT1A1,0.0102609740210377,,
NEK1,0.0102597853874159,,
DPYSL5,0.0102521451689536,,
ELAPOR1,0.010249717110955,,
OR5P3,0.0102464342046111,,
KIF26B,0.0102447535718599,,
PAQR5,0.0102447535718599,,
GCNT4,0.0102447535718599,,
P2RX2,0.0102424824575601,,
MED19,0.0102353087533513,,
MUC20,0.0102328448876534,,
UROD,0.0102250426462767,,
FLG,0.0102179236480806,,
GH1,0.0102174457270415,,
ASF1A,0.0102143533241758,,
TXNDC5,0.0102045104321276,,
NDC1,0.0102045104321276,,
SSB,0.0102045104321276,,
SLC12A9,0.0101993773785903,,
SLC25A4,0.0101968043394223,,
MLPH,0.0101867895419736,,
CNN1,0.0101799446699401,,
CASQ2,0.0101792803682212,,
BPNT2,0.0101788451644411,,
ADGRE3,0.0101782291980166,,
LAMB3,0.0101757527615754,1.0,
IL20,0.0101634460038293,0.5,
ACHE,0.0101634460038293,1.0,
DYNLT3,0.0101634460038293,,
MB,0.0101634460038293,,
TXN2,0.0101634460038293,,
NOL7,0.0101634460038293,,
ERGIC3,0.0101531798967547,,
NRP2,0.0101527566817283,,
EIF2AK1,0.0101486628096419,,
PTS,0.0101429137896801,,
RCHY1,0.0101429137896801,,
USH2A,0.0101415438114458,,
KSR1,0.0101326476826055,,
TNFSF15,0.0101316210718981,,
CSMD1,0.0101316210718981,,
HP,0.0101310979462007,,
ANGPTL2,0.0101289518840587,,
LMBRD1,0.0101274957235472,,
SPNS2,0.0101146888157256,,
TP53BP1,0.0101142587801987,,
UNG,0.0101110888577489,,
LINC02598,0.0100936239049788,,
MR1,0.0100936239049788,,
PRPF31,0.0100936239049788,,
MANEAL,0.0100936000310613,,
TG,0.0100874704791524,,
PSPH,0.0100870802288043,,
NSUN6,0.0100815224693741,,
MERTK,0.0100710510401581,0.5,
HNRNPM,0.0100659179866208,,
KBTBD11,0.0100626696127368,,
PLCXD3,0.0100599636445175,,
ZBTB4,0.0100505188260089,,
